DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
17-Dec,EPSON PRECISION(PHILIPPINES) INC.,HITACHI CHEMICAL ASIA PACIFIC,PR431,YJP22243664,JP,14.00,ANISOTROPIC CONDUCTIVE FILM,"6,115.00",345516.00
4-Dec,EPSON PRECISION(PHILIPPINES) INC.,HITACHI CHEMICAL ASIA PACIFIC,JL741,YJP24259992,JP,7.00,ANISOTROPIC CONDUCTIVE FILM,"3,910.00",221454.00
27-Dec,NISSHO PRECISION PHILIPPINES INCOR,NISSHO CORPORATION,NH869,NEC68806662,JP,262.00,ANTI SCATTERING ADHESIVE FILM,"46,196.30",2588600.00
12-Dec,EXCELITAS TECHNOLOGIES PHILIPPINES,"APTEK LABORATORIES, INC",CI5841,YUS03230010,US,179.00,APTEK 6110 A/B ENCAPSULANT ADHESIVE,"5,520.84",310756.00
31-Dec,DKSH PHILIPPINES INC.,DSM FOOD SPECIALTIES FRANCE,QR934,7TW2222,FR,320.00,BAKEZYME GO CLASSIC 1500,"8,665.39",480977.00
4-Dec,B/E AEROSPACE B.V. - (PHIL BRANCH),KLX AEROSPACE,CI5879,DAL32008793,US,939.00,BOSTIK 7132K,"35,239.23",1952041.00
7-Dec,B/E AEROSPACE B.V. - (PHIL BRANCH),KLX AEROSPACE,CI5879,DAL32007804,US,165.00,BOSTIK 7132K,"6,073.59",341287.00
3-Dec,UNILAB INC.,LAPI GELATINE SPA,EY424,SDB011817620,IT,1083.00,BOVINE GELATINE GLF15 BP/EP,"12,984.72",709373.00
26-Dec,LUFTHANSA TECHNIK PHILIPPINES INC.,PPG COATING,CX919,C5318080621,FR,53.00,"CA8000 BAC7145-DESOTHANE HS TOPCOAT,","5,570.78",313069.00
21-Dec,IM DIGITAL PHIL INC,IM CO. LTD,KE621,PNX120507,KR,32.00,CERAMIC CAPACITOR AND ETC,"154,214.57",8594194.00
12-Dec,INTEGRATED MICRO-ELECTRONICS INC.,KCC CORPORATION,FX5158,7.21E+11,KR,243.00,CERAMIC DBC,"24,237.08",1345043.00
5-Dec,EATON INDUSTRIES PHILIPPINES LLC P,UNITED RESIN CORPORATION,LD 0457,9917311935,US,17.00,CIRCUIT BOND LV 30ML CARTRIDGE,"5,498.03",309386.00
19-Dec,DLA NATURALS INC.,ARISUN CHEMPHARM CO LTD,FX5158,7.74E+11,CN,572.00,COLLAGEN,"46,866.85",2506179.00
10-Dec,BARGN FARMACEUTICI PHILS CO.,GONGAN LIJING BIOCHEMICAL CO. LTD.,CA179,99953223133,CN,500.00,COLLAGEN,"4,273.48",232628.00
5-Dec,SAMSUNG ELECTRO-MECHANICS,PANASONIC MANUFACTURING AYU,TG624,BKKAE1801626,TH,912.00,COMPOUNDED PLASTIC,"7,063.50",395823.00
12-Dec,NIDEC PHILIPPINES CORPORATION,"KAKEN TECH CO., LTD",NH819,1.41E+11,JP,18.00,CONDUCTIVE ADHESIVE,"5,268.00",308415.00
21-Dec,CORAL BAY NICKEL CORPORATION,CORROCOAT LTD,EK332,17697976653,GB,69.00,CORROTHANE XT BASE & HARDENER,"3,706.25",217484.00
12-Dec,JAE PHILIPPINES INC.,THREE BOND SINGAPORE PTE LTD,LD 0457,1922219331,JP,41.00,CYANO ACRYLATE ADHESIVE,"5,012.86",282699.00
12-Dec,JAE PHILIPPINES INC.,THREE BOND SINGAPORE PTE LTD,SQ910,NES60499725,JP,37.00,CYANOACRYLATE ADHESIVE THREEBOND,"9,094.40",508141.00
12-Dec,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023264478,SG,108.00,DIE ATTACHED PASTE,"40,006.00",2216036.00
6-Dec,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023264081,SG,108.00,DIE ATTACHED PASTE,"40,006.00",2218663.00
19-Dec,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023265680,SG,108.00,DIE ATTACHED PASTE,"36,277.60",2021616.00
19-Dec,MSPECIALTY PRINTING PHILIPPINES INC,MSP INC.,CX913,NEC68626681,JP,32.00,DIE CUT ROLL,"5,892.96",329100.00
1-Dec,TI (PHILIPPINES) INC.,DOW CORNING TORAY CO LTD,NH819,1.23E+11,JP,100.00,DOW CORNING DA-6534 ADHESIVE (MOLD COMPOUND),"66,660.00",3838358.00
14-Dec,AMERTRON INCORPORATED,KYOEI DENKI (S) PTE LTD.,SQ910,SIN10913822,SG,249.00,DOW CORNING JCR-6101 UP & DOW CORNING JCR-61,"21,105.01",1180139.00
6-Dec,TI (PHILIPPINES) INC.,DOW CORNING TORAY CO LTD,NH819,1.23E+11,JP,445.00,DOW CORNING SE 4450 THERMALLY CONDUCTIVE,"46,200.00",2663146.00
6-Dec,EATON INDUSTRIES PHILIPPINES LLC P,EPOXYSET INC,JL741,NEU24511502,US,521.00,EB 350 4T EPOXY,"45,787.16",2532038.00
7-Dec,AMERTRON INCORPORATED,UNITED RESIN CORPORATION,CI5879,AOCH05725078,US,245.00,EL CAST SS W/203 KIT,"20,141.66",1120158.00
11-Dec,CTC FAR EAST PHILIPPINES INC,LEVERING BIOTECH CO LTD,5J119,20372113462,CN,260.00,ENZYMES AMYLASECELLUASE LIPASE PROTEASE ETC,"3,513.69",195969.00
27-Dec,CEBU AIR INC.,KLX AEROSPACE SOLUTIONS,EY 428,FRA61812194,DE,34.00,EPOCAST,"4,994.00",284250.00
20-Dec,AMERTRON INCORPORATED,EPOXY & EQUIPMENT TECH PTE LTD,SQ910,SIN10913831,SG,50.00,EPOXY GLOB TOP CLEAR 0470-2112,"6,887.24",375212.00
20-Dec,CHIYODA PHILIPPINES MANUFACTURING,CHIYODA MANUFACTURING CORP,NH819,NEC68311191,JP,183.00,FILLER,"5,253.65",298379.00
5-Dec,CHIYODA PHILIPPINES MANUFACTURING,CHIYODA MANUFACTURING CORP,NH819,NEC68311110,JP,366.00,FILLER MOS10LP,"10,396.10",580082.00
5-Dec,N.T. PHILIPPINES INC.,TAIFLEX SCIENTIFIC CO. LTD.,CI703,4812163072,TW,128.00,FLEXBOND COVERLAY (UOM M2),"7,487.89",419257.00
7-Dec,B/E AEROSPACE B.V. - (PHIL BRANCH),EV ROBERTS,BR271,LAX39127357,US,138.00,FREKOTE 700-NC,"4,651.30",262478.00
18-Dec,ALLEGRO MICROSYSTEMS PHILIPPINES,HENKEL ELECTRONIC MATERIAL LLC,CX907,ULA01245624,US,208.00,FROZEN ADHESIVE,"45,795.26",2552620.00
5-Dec,NIKKOSHI PHILIPPINES CORPORATION,"NIKKOSHI CO.,LTD.",FX5158,7.74E+11,JP,66.00,GAITHO EBW TYPE S,"8,139.17",449470.00
27-Dec,H B FULLER PHILS INC,KOEMMERLING (NANJING) ADVANCED,SQ918,WLMNL1315,CN,392.00,"GD116N SEALANT, GD116B 85 HARDENER/CURING AG","4,196.27",239245.00
27-Dec,ARTNATURE PHILIPPINES INC.,STIPECATS INC,CI5841,MAC11247633,JP,156.00,GLUE(A-KIGATAME-ACE),"10,319.90",582927.00
28-Dec,MAXTRONIX LAGUNA INC,DYMAX ASIA PACIFIC PTE. LTD,LD 0457,2336153271,SG,90.00,GLUE/ADHESIVE PRODUCTS SUITABLE,"41,740.84",2339549.00
6-Dec,MAXTRONIX LAGUNA INC,DYMAX ASIA PACIFIC PTE. LTD,LD 0457,8226105263,SG,91.00,GLUES/ADHESIVE 652-A GEL PRODUCTS SUITABL,"41,746.13",2312152.00
5-Dec,DESK TOP BAGS PHILIPPINES INC.,GOLDEN COMPANY LIMITED,LD 0457,8443575976,VN,65.00,HANDBAG ACCESSORIES,"3,738.85",212008.00
23-Dec,INTEGRATED MICRO-ELECTRONICS INC.,INABATA CO LTD,PR431,1.11E+11,JP,88.00,HARDENER,"8,004.45",464577.00
6-Dec,HENKEL PHILIPPINES INC.,HENKEL LOCTITE (CHINA) CO. LTD,CX903,TAO841191,CN,65.00,HENKEL (TM) STC: ADHESIVE,"3,771.51",213810.00
18-Dec,HENKEL PHILIPPINES INC.,HENKEL LOCTITE (CHINA) CO. LTD,CX907,TAO841379,CN,68.00,HENKEL (TM) STC: ADHESIVE (LOCTITE 443,"3,629.70",207213.00
13-Dec,HENKEL PHILIPPINES INC.,HENKEL LOCTITE (CHINA) CO. LTD,CX903,TAO841362,CN,160.00,HENKEL (TM) STC: ADHESIVES (LOCTITE 414,"7,762.36",434566.00
27-Dec,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN B.V,EK0334,17696655064,NL,900.00,HENKEL (TM) STC: CHEMICAL GOODS (LOCTITE,"27,798.88",1560219.00
27-Dec,EUNICE INC.,KELISEMA SRL,TK084,1800007938,IT,400.00,KELYAMIN LIQUID & KELIMILK LIQUID,"5,316.89",290634.00
6-Dec,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL LOCTITE CHINA CO. LTD,OZ701,UYN00009214,CN,129.00,LOCTITE,"23,998.90",1333463.00
4-Dec,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL ELECTRONIC,CX935,ULA01244456,US,35.00,LOCTITE,"16,455.94",916005.00
22-Dec,TEMIC AUTOMOTIVE (PHILS.) INC.,HENKEL ELECTRONIC  MATERIALS LLC,CX907,NEU61120636,US,149.00,LOCTITE,"15,674.25",879180.00
9-Dec,TEMIC AUTOMOTIVE (PHILS.) INC.,HENKEL ELECTRONIC  MATERIALS LLC,CX919,NEU61120150,US,146.00,LOCTITE,"15,674.25",872077.00
20-Dec,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL ELECTRONIC,CX919,ULA01245764,US,35.00,LOCTITE,"10,943.96",616234.00
29-Dec,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL LOCTITE CHINA CO. LTD,OZ701,UYN00009236,CN,153.00,LOCTITE,"7,817.79",443334.00
20-Dec,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL ELECTRONICS,KL807,14265860476,BE,54.00,LOCTITE,"7,742.58",437495.00
17-Dec,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL ELECTRONIC,CX901,ULA01245613,US,31.00,LOCTITE,"6,818.04",385022.00
6-Dec,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL LOCTITE CHINA CO. LTD,OZ701,UYN00009225,CN,257.00,LOCTITE,"5,969.29",335918.00
7-Dec,INTEGRATED MICRO-ELECTRONICS INC.,"HENKEL SINGAPORE PTE.,LTD.C/O HENKE",KL807,14265840998,BE,26.00,LOCTITE,"5,955.82",335173.00
9-Dec,TONG HSING ELECTRONICS PHILS. INC.,HENKEL US OPERATIONS CORP,FX5158,4.42E+11,US,35.00,LOCTITE,"4,451.07",251418.00
3-Dec,ALLEGRO MICROSYSTEMS PHILIPPINES,HENKEL ELECTRONIC MATERIAL LLC,CX903,ULA01243970,US,240.00,LOCTITE  ABLESTIK,"59,994.60",3322093.00
4-Dec,ALLEGRO MICROSYSTEMS PHILIPPINES,HENKEL TECHNOLOGIES (KOREA) LIMITED,PR469,USE01576750,KR,412.00,LOCTITE ABLESTIK,"78,313.15",4335576.00
3-Dec,AMPLEON PHILIPPINES INC,HENKEL ELECTRONIC MATERIALS,PR113,LAX546289,US,150.00,LOCTITE ABLESTIK,"45,019.44",2492052.00
20-Dec,AMPLEON PHILIPPINES INC,HENKEL ELECTRONIC MATERIALS,PR103,LAX546533,US,26.00,LOCTITE ABLESTIK,"27,328.00",1528152.00
5-Dec,VISHAY (PHILS.) INC.,ABLESTIK (SHANGHAI) LTD.,CX901,DIM042111313,CN,275.00,LOCTITE ABLESTIK 84-1LMISR4 KNOWN AS: ABLEBO,"14,633.33",815251.00
11-Dec,AMERTRON INCORPORATED,MATERIAL TECHNOLOGY PTE LTD.,SQ910,SIN10913808,SG,118.00,LOCTITE ABLESTIK C850-5A,"41,017.72",2274612.00
14-Dec,ANALOG DEVICES PHILS INC,HENKEL ELECTRONICS MATERIAL,CX901,ULA01245134,US,6.00,LOCTITE ABLESTIK QM12569 (ADHESIVE FOR PRODU,"16,310.26",912385.00
21-Dec,HENKEL PHILIPPINES INC.,HGST INC USA,BR271,SFO0477853,US,26.00,LOCTITE ADHESIVE,"3,484.00",199128.00
27-Dec,TONG HSING ELECTRONICS PHILS. INC.,HENKEL SINGAPORE PTE LTD,OZ701,JSDB18120001,SG,39.00,LOCTITE ECCOBOND,"6,119.33",347873.00
20-Dec,AMERTRON INCORPORATED,HENKEL SINGAPORE PTE LTD.,SQ910,SIN10913836,SG,34.00,"LOCTITE LPD180 ADH, 3CC (EFD)","11,351.49",638956.00
8-Dec,AMERTRON INCORPORATED,HENKEL US OPERATIONS CORP.,PR127,AONY04030533,US,301.00,LOCTITE STYCAST EE 1117 known as:GREY BACK F,"14,986.02",835047.00
14-Dec,AMERTRON INCORPORATED,HENKEL US OPERATIONS CORP.,CI5879,AONY04030563,US,63.00,LOCTITE STYCAST HD 3561 known as: QT PGDA H-,"5,315.37",301446.00
9-Dec,LUFTHANSA TECHNIK PHILIPPINES INC.,CHEMETALL GMBH.,EK336,FRA64835325,DE,20.00,NAFTOSEAL MC 110,"53,538.69",2963511.00
18-Dec,LUFTHANSA TECHNIK PHILIPPINES INC.,CHEMETALL GMBH,CX903,LHT64835787,DE,109.00,NAFTOSEAL MC-630A2-FUSELAGE SEALANT,"745,037.38",41358902.00
14-Dec,LUFTHANSA TECHNIK PHILIPPINES INC.,CHEMETALL GMBH.,EY424,FRA64835541,DE,81.00,NAFTOSEAL-MC238A,"449,809.76",24978995.00
7-Dec,CEBU AIR INC.,"AEROTECHNIC USA, INC.",CX 913,UCH01081614,US,43.00,NOVAGUARD G624 COMPOUND 150GM TUBE SAEAS866,"3,994.55",226385.00
18-Dec,BRENNTAG INGREDIENTS INC.,ROQUETTE FRERES,TK084,23533020621,FR,1800.00,NUTRIOSE FB 06,"12,535.52",689191.00
22-Dec,AMERTRON INCORPORATED,SOL EPOXY INC.,CX913,AONY04030604,US,486.00,"OP7000 CL, EPOXY POWDER-PELLETS","46,671.21",2608424.00
7-Dec,AMERTRON INCORPORATED,SOL EPOXY INC.,CX939,AONY04030558,US,324.00,"OP7000 CL, EPOXY POWDER-PELLETS","30,328.87",1683513.00
14-Dec,SMK ELECTRONICS PHILS CORP,LG CHEM LTD,KEA621,PLIHQ0871476,KR,605.00,OPTICAL CLEAR ADHESIVE,"22,522.65",1209890.00
26-Dec,SMK ELECTRONICS PHILS CORP,SUNNY SEALING CO LTD,LD 0457,4419817054,JP,62.00,OPTICAL CLEAR ADHESIVE,"11,720.38",658748.00
1-Dec,SMK ELECTRONICS PHILS CORP,SUNNY SEALING CO LTD,LD 0457,2387518416,JP,57.00,OPTICAL CLEAR ADHESIVE,"10,953.64",610868.00
28-Dec,SMK ELECTRONICS PHILS CORP,SUNNY SEALING CO LTD,LD 0457,6100403164,JP,29.00,OPTICAL CLEAR ADHESIVE,"5,348.80",304801.00
10-Dec,SMK ELECTRONICS PHILS CORP,LG CHEM LTD,KE621,PLIHQ0870568,KR,84.00,OPTICAL CLEAR ADHESIVE,"3,434.39",188069.00
1-Dec,SMK ELECTRONICS PHILS CORP,SUNNY SEALING,LD 0457,2387534833,JP,137.00,OPTICAL GEL,"36,526.30",2023107.00
28-Dec,SMK ELECTRONICS PHILS CORP,SUNNY SEALING,LD 0457,6100422053,JP,70.00,OPTICAL GEL,"17,791.98",1000852.00
2-Dec,N.T. PHILIPPINES INC.,SHELDAHL FLEXIBLE TECHNOLOGIES,DL7414,MSP0026078,US,86.00,PAPER RELEASE,"6,315.25",350356.00
9-Dec,N.T. PHILIPPINES INC.,SHELDAHL FLEXIBLE TECHNOLOGIES,DL7554,MSP0026086,US,245.00,PAPER RELEASE/RELEASE FILM AIRTECH,"11,713.25",648566.00
21-Dec,JAMCO PHILIPPINES INC.,JAMCO CORPORATION,JL 741,NEC68692724,JP,376.00,PARTS FOR COMMERCIAL AIRCRAFT,"8,272.55",475034.00
27-Dec,MORNING STAR MILLING CORPORATION,MUEHLENCHEMIE GMBH & CO.KG,KL807,7421994486,DE,200.00,PASTAZYM AP,"6,103.03",340472.00
4-Dec,WU KONG SINGAPORE PTE. LTD. PHIL.,NIHON SANGYO CO LTD,JL745,KSA00468036,JP,4600.00,PI 4200 OSHIKA (CHEMICAL),"17,485.30",972909.00
11-Dec,GBPLEN CORPORATION,"KOLEN CO., LTD.",KE623,AMO296484,KR,100.00,PLASTIC BONDING LCM,"12,347.74",681869.00
1-Dec,MEISEI ELECTRIC PHILS CORPORATION,"MEISEI ELECTRIC CO., LTD.",NH819,YJP10139441,JP,366.00,PLASTIC SHEET OF GLASS EPOXY RESIN,"14,198.27",790019.00
15-Dec,MEISEI ELECTRIC PHILS CORPORATION,"MEISEI ELECTRIC CO., LTD.",NH819,YJP10139511,JP,250.00,PLASTIC SHEET OF GLASS EPOXY RESIN,"3,111.84",178479.00
12-Dec,FUTABA CORPORATION OF THE PHIL,TAIWAN FUTABA ELECTRONICS CORPORATI,CI703,29776478275,TW,70.00,POLARIZER FILM,"7,847.10",433992.00
26-Dec,FUTABA CORPORATION OF THE PHIL,FUTABA (HONG KONG) CORP. LTD.,CX919,NNRHKG266655,HK,110.00,"POLARIZER, GETTER","33,715.36",1883851.00
28-Dec,FUTABA CORPORATION OF THE PHIL,FUTABA CORPORATION,CX935,NEC68815386,JP,45.00,PROTECTION FILM,"5,956.83",333072.00
26-Dec,KINTETSU LOGISTICS (PHILS) INC.,MOMENTIVE PERFORMANCE MATERIALS,CIA,NYC30118722,US,51.00,RTV11 001-KIT (SILICONE),"5,244.29",297858.00
11-Dec,SAN MIGUEL FOODS INC,GLOBAL NUTRITION ASIA- PACIFIC,EY428,60784076160,FR,2700.00,SAFIZYM GP60,"143,096.45",7759844.00
28-Dec,INTEGRATED MICRO-ELECTRONICS INC.,KRAYDEN INC,LD 0457,2493435792,US,38.00,SEALANT ADHESIVE-SILICON/ELECTRONIC MATER,"3,056.28",176451.00
27-Dec,SHIMADZU PHILS. MFG. INC.,SHIMADZU CORPORATION,PR407,7946590331,JP,117.00,SEALING PELGAN Z SPRAY,"4,713.75",269305.00
4-Dec,NIDEC PHILIPPINES CORPORATION,SHOEI YAKUHIN CO LTD,PR431,NNR41510329,JP,69.00,SHINLUBE,"4,758.73",268629.00
7-Dec,APM TECHNICA AG,MOMENTIVE PERFORMANCE MATERIALS,CI0701,NYC30118429,US,228.00,SILICON ADHESIVES,"7,572.10",424057.00
20-Dec,IRISO ELECTRONICS PHILIPPINES INC.,MOMENTIVE PERFORMANCE MATERIALS JAP,PR431,NNR51419734,JP,52.00,SILICONE PRODUCT,"4,538.71",258315.00
19-Dec,AMERTRON INCORPORATED,SUMITOMO METAL MINING CO LTD.,PR431,TCS18C20110,JP,177.00,SILVER/EPOXY PASTE T-3030,"26,405.16",1474924.00
12-Dec,WYNTRON INC.,HERAEUS MATERIALS SINGAPORE PTE LT,FX5158,4.76E+11,SG,37.00,SMT ADHESIVE-PD,"5,051.00",284804.00
6-Dec,TI (PHILIPPINES) INC.,"M K ELECTRON CO., LTD.",PR469,5.50E+11,KR,288.00,SOLDER BALL,"13,500.00",782411.00
13-Dec,TI (PHILIPPINES) INC.,M K ELECTRON CO LTD,PR469,5.50E+11,KR,242.00,SOLDER BALL,"11,200.00",653847.00
9-Dec,AUTOMATED TECHNOLOGY (PHIL) INC.,HERAEUS ROMANIA SRL,KE623,BUH714343,RO,173.00,SOLDER PASTE,"16,513.31",901071.00
5-Dec,SHIMADZU PHILS. MFG. INC.,"MASS CO., LTD.",FX5158,7.74E+11,JP,29.00,SOLDER PASTE SOFTENER,"3,019.28",172325.00
7-Dec,INTEGRATED MICRO-ELECTRONICS INC.,"ROGERS TECHNOLOGIES (SUZHOU) CO., L",PR337,UUS00387590,CN,162.00,SUBSTRATE MAIN CURAMIC POWER,"9,284.61",519257.00
16-Dec,INTEGRATED MICRO-ELECTRONICS INC.,ROGERS TECHNOLOGIES,PR337,UUS00389222,CN,254.00,SUBSTRATE MAIN CURAMIK POWER,"15,269.05",855553.00
27-Dec,N.T. PHILIPPINES INC.,SHELDAHL FLEXIBLE TECHNOLOGIES,DL7414,MSP0026097,US,48.00,TAPE 3M 9082 RELEASE LINER,"5,621.86",316205.00
21-Dec,N.T. PHILIPPINES INC.,SHELDAHL FLEXIBLE TECHNOLOGIES,DL7414,MSP0026095,US,43.00,TAPE 3M 9082 RELEASE LINER,"3,769.49",212483.00
26-Dec,N.T. PHILIPPINES INC.,SHELDAHL FLEXIBLE TECHNOLOGIES,DL7414,MSP0026096,US,35.00,TAPE 3M 9082 RELEASE LINER,"3,279.87",184285.00
4-Dec,INLAND WAREHOUSING & LOGISTICS DIV.,THREE BOND SINGAPORE PTE LTD,SQ916,PUM105740,SG,158.00,TB 3089 H,"12,583.20",700843.00
20-Dec,INLAND WAREHOUSING & LOGISTICS DIV.,THREEBOND CO LTD,NH819,1.14E+11,JP,13.00,TB3037D/TB1743D/TB1757,"3,130.46",179935.00
20-Dec,INLAND WAREHOUSING & LOGISTICS DIV.,THREE BOND MANUFACTURING THAILAND C,TG624,YTH03175395,TH,873.00,TB3140C/TB2217H/TB1782,"43,530.91",2430458.00
19-Dec,INLAND WAREHOUSING & LOGISTICS DIV.,THREEBOND CO LTD,NH819,1.14E+11,JP,98.00,TB3305D/TB2223/1354/1375P,"7,374.57",415489.00
21-Dec,NISSHO PRECISION PHILIPPINES INCOR,NISSHO CORPORATION,NH869,NEC68732101,JP,323.00,TERAOKA DOUBLE COATED ADHESIVE,"10,867.68",606776.00
11-Dec,TOSHIBA INFORMATION EQUIPMENT,THREE BOND SINGAPORE PTE LTD,SQ910,YSG03561305,SG,43.00,THREEBOND 1390K ACCELERATOR FOR ANAEROBIC,"6,206.00",348601.00
29-Dec,FUJI ELECTRIC PHILIPPINES INC.,"TOBITA MACHINE PARTS C[O., LTD.",JL741,YJP19096291,JP,119.00,"THREEBOND, ETC","9,779.32",552709.00
16-Dec,ASTEC POWER PHILIPPINES INC,U-BOND SPECIALITY CHEMICAL,PR307,3502104518,HK,443.00,UB3420 - EPOXY ADHESIVE,"5,286.58",299496.00
21-Dec,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,1.23E+11,JP,390.00,UV SENSITIVE DICING TAPE,"32,850.00",1910922.00
18-Dec,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,1.23E+11,JP,409.00,UV SENSITIVE DICING TAPE,"25,343.00",1457450.00
21-Dec,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,1.23E+11,JP,364.00,UV SENSITIVE DICING TAPE,"15,951.00",921679.00
12-Dec,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,1.23E+11,JP,117.00,UV SENSITIVE DICING TAPE,"10,980.00",637493.00
18-Dec,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,1.23E+11,JP,126.00,UV SENSITIVE DICING TAPE,"7,991.00",462976.00
19-Dec,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,1.23E+11,JP,50.00,UV SENSITIVE DICING TAPE,"4,040.00",239228.00
15-Dec,DECA TECHNOLOGIES INC.(PHIL BRANCH),FURUKAWA ELECTRIC CO LTD,PR431,NNR41511545,JP,125.00,UV TAPE,"14,972.33",838059.00
11-Dec,TI (PHILIPPINES) INC.,"FURUKAWA ELECTRIC CO., LTD",PR431,1.20E+11,JP,740.00,UV TAPES,"47,500.00",2737906.00
20-Dec,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,1.23E+11,JP,384.00,UV TAPES,"39,470.00",2272204.00
8-Dec,TI (PHILIPPINES) INC.,FURUKAWA ELECTRIC CO LTD.,PR421,1.20E+11,JP,226.00,UV TAPES,"16,955.10",968798.00
15-Dec,TI (PHILIPPINES) INC.,FURUKAWA ELECTRIC CO LTD.,PR431,1.20E+11,JP,113.00,UV TAPES,"7,510.48",436034.00
21-Dec,IM DIGITAL PHIL INC,IM CO. LTD,KE623,PNX120508,KR,152.00,WATER CHILLER AND ETC,"63,412.54",3537622.00
19-Dec,FOCE TRADING,UAL BIOTECH PTE LTD,TG624,MAAANC096,SG,178.00,ZYMO BIOCEL/ MERLYN DISP/ZYMO CELLSOFT,"3,403.42",191060.00
27-Dec,NESTLE PHILIPPINES INC.,EPI INGREDIENTS,MERKUR HORIZON,606109153,FR,25000.00,1X40 POTASSIUM CASEINATE,"179,546.24",9861098.00
4-Dec,NESTLE PHILIPPINES INC.,LACTOPROT DEUTSCHLAND GMBH,MP THE BROWN 847W,606098664,DE,25000.00,1X40 SODIUM CASEINATE,"173,583.43",9417757.00
27-Dec,ASTEC POWER PHILIPPINES INC,ASTEC INTERNATIONAL LIMITED WING,SONGA NUERNBERG 851S,MCB653396,HK,176.00,ADHESIVES,"3,645.41",204433.00
3-Dec,ASTEC POWER PHILIPPINES INC,ASTEC INTERNATIONAL LIMITED,MARIVIA 848S,MCB622188,HK,528.00,ARALDITE(ADHESIVE),"28,625.44",1522446.00
12-Dec,ARVIN INTERNATIONAL MARKETING INC.,SHANGHAI NEWSUN INTERNATIONAL,MV SEASPAN NEW DELHI 022S,COAU7042449460,CN,273000.00,CORN STARCH,"98,176.40",5232654.00
12-Dec,ARVIN INTERNATIONAL MARKETING INC.,SHANGHAI NEWSUN INTERNATIONAL,MV SEASPAN NEW DELHI V.022S,COAU7042466520,CN,234000.00,CORN STARCH,"84,151.20",4486035.00
27-Dec,CLAYMOUNT ASSEMBLIES PHILS INC,INTERVRACHT NEDERLAND,MUNKEBO MAERSK V. 846E,181120117,NL,344.00,"GLUE KLEBFIX. ARALDITE, ARADUR","15,726.43",875660.00
19-Dec,KNAUF GYPSUM PHILIPPINES INC,SANSTAR BIO-POLYMERS LTD,ANONA IPSA 0236 016S,EGLV100870030341,IN,28050.00,MODIFIED STARCH (SANOLOSE-B),"13,183.50",721415.00
6-Dec,MEHITABEL INC.,AKZO NOBEL ADHESIVES PTE.LTD.,LOBIVIA,SIN72CEB800692,SG,2025.00,"ADHESIVES HARDENER,EPI","8,342.25",467039.00
5-Dec,GENERAL MILLING CORPORATION,STERNMAID ASIA PACIFIC SDN BHD,LOBIVIA V078E,01PGU0031368,MY,5000.00,ALPHAMALT BX SC-180709,"73,936.40",4013314.00
27-Dec,VIRGINIA FOOD INC.,HOCEVAR,LOBIVIA V. 79,COSU4514720650,SI,10500.00,BOVINE COLLAGEN POWDER PROCOLL STANDARD,"54,170.30",2913402.00
3-Dec,TSUNEISHI ACCOMMODATION CEBU INC.,"TSUNEISHI TRADING CO.,LTD.",PACIFIC JOY V29,FB6,JP,55586.00,DECK COVERING MATERIALS & ETC.,"128,369.48",7102214.00
4-Dec,MENLO LIGHTING CORPORATION,E ABLE POWER TECHNOLOGY CO.LTD,SINAR SANGIR V.0DP31N1PL,AJD0115655,CN,773.00,EPOXY RESIGN GLUE,"7,721.44",406714.00
5-Dec,SAGETICS ENTERPRISES,"GUANGZHOU J.Z. FOREVER TRADE CO., L",SITC KOBE 1840S,SITSKCBG062335,CN,16000.00,GLASS CEMENT,"5,501.96",293353.00
5-Dec,SAGETICS ENTERPRISES,"GUANGZHOU J.Z. FOREVER TRADE CO., L",SITC KOBE 1840S,SITSKCBG062334,CN,18000.00,GLASS CEMENT,"5,484.62",294462.00
17-Dec,YAMASHIN CEBU FILTER MFG. CORP.,"YUN TEH INDUSTRIAL CO., LTD.",WANHAI,NNR181200283,TW,4000.00,"JOINTMIDE,JOINTBOND","16,172.80",905914.00
