DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
1-Mar,GBPLEN CORPORATION,"KOLEN CO., LTD,",OZ703,DECX984607,KR,16.00,PLASTIC BONDING LCM,"8,251.64",457185.00
17-Mar,GBPLEN CORPORATION,"KOLEN CO., LTD,",OZ703,DECX984664,KR,17.00,PLASTIC BONDING LCM,"5,922.78",329820.00
2-Mar,MAXTRONIX INC.,DYMAX ASIA PACIFIC PTE. LTD,FX5158,398662,SG,31.00,PRODUCTS SUITABLE FOR USE AS GLUESADHESIVES,"21,886.71",1199681.00
12-Mar,EURO CHEMICALS INC,KOBO PRODUCTS SAS,TK084,TLS0012502,FR,308.00,RAW MATERIAL FOR COSMETIC GS KA VAL00C,"44,942.13",2412905.00
14-Mar,B/E AEROSPACE B.V. - (PHIL BRANCH),NEW METALS AND CHEMICALS LTD,WY843,LHR14721351,GB,630.00,SEAL ACCESS 2MM,"94,549.92",5167532.00
10-Mar,B/E AEROSPACE B.V. - (PHIL BRANCH),NEW METALS AND CHEMICALS LTD,PR721,LHR14722197,GB,380.00,SEAL SELF ADHESIVE SINGLE,"58,491.85",3199220.00
6-Mar,SANYO DENKI PHILIPPINES INC.,THREE BOND SINGAPORE PTE LTD,FX5158,69584,JP,110.00,SEALANT,"6,434.08",357763.00
21-Mar,ENGEL ANLAGEN TECHNIK PHILS. INC.,TH SCHOLTEN GMBH & CO KG,TKA084,56786,DE,883.00,SET OF 2 COMPONENT EPOXY ADHESIVE,"20,342.22",1119135.00
9-Mar,TEMIC AUTOMOTIVE (PHILS.) INC.,SIKA AUTOMOTIVE GMBH,QR928,HAM000788,DE,650.00,SIKAFORCE,"7,281.65",403298.00
27-Mar,IRISO ELECTRONICS PHILIPPINES INC.,MOMENTIVE PERFORMANCE MATERIALS JAP,JL745,NNR51394482,JP,62.00,SILICON PRODUCT,"5,290.43",295638.00
26-Mar,TONG HSING ELECTRONICS PHILS. INC.,DOW CORNING (0119) KOMATSU,NH819,TYO8084601,JP,42.00,SILICONE ADHESIVE,"7,350.00",420437.00
16-Mar,SOLAR PHILIPPINES MODULE MANUFACTU,SUZHOU TONSAN ADHESIVE LTD,OZ703,18036,CN,718.00,SILICONE SEALANT. POTTING COMPOUND FOR PV MO,"6,092.80",322585.00
21-Mar,AMERTRON INCORPORATED,SUMITOMO METAL MINING CO LTD.,PR431,TCS18320143,JP,161.00,SILVER EPOXY PASTE T-3030,"24,567.49",1351876.00
1-Mar,TI (PHILIPPINES) INC.,M K ELECTRON CO LTD,5J187,47893,KR,483.00,SOLDER BALL,"24,280.00",1387511.00
8-Mar,TI (PHILIPPINES) INC.,M K ELECTRON CO LTD,5J187,93220,KR,462.00,SOLDER BALL,"23,620.00",1348709.00
15-Mar,TI (PHILIPPINES) INC.,M K ELECTRON CO LTD,5J187,98956,KR,436.00,SOLDER BALL,"21,980.00",1258197.00
22-Mar,TI (PHILIPPINES) INC.,M K ELECTRON CO LTD,5J187,4781,KR,418.00,SOLDER BALL,"20,760.00",1189040.00
14-Mar,INTEGRATED MICRO-ELECTRONICS INC.,NIHON HANDA MANUFACTURING,MH804,7JJZ283,MY,108.00,SOLDER PASTE,"5,147.99",286828.00
1-Mar,TRS PHILS CORPORATION,"TRS CO, LTD.",FX5158,36009,JP,84.00,"SYLEX GLUE , ETC","12,082.39",679553.00
15-Mar,TRS PHILS CORPORATION,"TRS CO, LTD.",FX5158,96310,JP,72.00,SYLEX GLUE ETC,"9,124.06",514441.00
25-Mar,N.T. PHILIPPINES INC.,MULTEK FLEXIBLE CIRCUIT INC,DL181,MSP0022016,US,131.00,TAPE,"7,048.23",388104.00
23-Mar,N.T. PHILIPPINES INC.,MULTEK FLEXIBLE CIRCUITS INC,DL181,MSP0022015,US,915.00,TAPE 3M 9082 RELEASE LINER,"60,030.43",3288116.00
11-Mar,N.T. PHILIPPINES INC.,MULTEK FLEXIBLE CIRCUITS INC,DL7414,MSP0022006,US,138.00,TAPE 3M 9082 RELEASE LINER,"11,484.38",629342.00
13-Mar,N.T. PHILIPPINES INC.,MULTEK FLEXIBLE CIRCUITS INC,DL7414,MSP0022008,US,123.00,TAPE 3M 9082 RELEASE LINER,"10,563.40",578129.00
11-Mar,N.T. PHILIPPINES INC.,MULTEK FLEXIBLE CIRCUITS INC,DL7414,MSP0022007,US,78.00,TAPE 3M 9082 RELEASE LINER,"8,182.16",450158.00
9-Mar,N.T. PHILIPPINES INC.,MULTEK FLEXIBLE CIRCUITS INC,DL7414,MSP0021520,US,92.00,TAPE 3M 9082 RELEASE LINER,"7,607.16",418230.00
31-Mar,N.T. PHILIPPINES INC.,MULTEK FLEXIBLE CIRCUITS INC,DL7414,MSP0022019,US,139.00,TAPE 3M 9082 RELEASE LINER,"5,724.90",317567.00
1-Mar,INLAND WAREHOUSING & LOGISTICS DIV.,"THREEBOND CO., LTD",PR431,60154,JP,331.00,TB 3021J,"7,611.04",422144.00
6-Mar,INLAND WAREHOUSING & LOGISTICS DIV.,THREE BOND MANUFACTURING (THAILAND),TG624,PGT00004154,TH,184.00,TB 3089H,"15,729.00",866703.00
13-Mar,INLAND WAREHOUSING & LOGISTICS DIV.,THREE BOND MANUFACTURING (THAILAND),TG620,YTH02692896,TH,835.00,TB3140C TB2202P TB1782 TB1785B TB1796B,"43,664.20",2389821.00
16-Mar,TI (PHILIPPINES) INC.,DOW CORNING CORP.,DL181,7PU7684,US,1.00,THERMALLY CONDUCTIVE ADHESIVE,"59,350.42",3248010.00
7-Mar,HENKEL PHILIPPINES INC.,HENKEL & CIE AG,WY843,ZRH0031808,CH,2160.00,TOBACOLL 5067 ALF ADHESIVES,"32,599.13",1789511.00
22-Mar,AMERTRON INCORPORATED,HENKEL ELECTRONIC MATERIAL LLC,PR113,AOLA01056534,SG,32.00,"TRABOND 526W01, TRABOND F202 BIPAX & LOCTITE","5,859.01",327168.00
27-Mar,SAN MIGUEL BREWERY INC,NOVOZYMES A/S,TG620,43346,DK,1311.00,ULTIMASE BWL 40,"16,490.68",892531.00
7-Mar,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,92722,JP,234.00,UV CURABLE BACKGRINDING TAPES (BACKGRIND TAP,"24,388.00",1395240.00
15-Mar,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,93271,JP,69.00,UV CURABLE BACKGRINDING TAPES (BACKGRIND TAP,"11,440.00",653502.00
17-Mar,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,46986,JP,405.00,UV SENSITIVE DICING TAPE,"97,637.14",5394867.00
17-Mar,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,46975,JP,92.00,UV SENSITIVE DICING TAPE,"78,325.14",4305492.00
7-Mar,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,92711,JP,102.00,UV SENSITIVE DICING TAPE,"25,280.00",1439931.00
9-Mar,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,92836,JP,249.00,UV SENSITIVE DICING TAPE,"21,216.00",1212083.00
14-Mar,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,93282,JP,360.00,UV SENSITIVE DICING TAPE,"17,337.29",979349.00
27-Mar,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,47152,JP,125.00,UV SENSITIVE DICING TAPE,"12,680.00",728461.00
24-Mar,DECA TECHNOLOGIES INC.(PHIL BRANCH),LINTEC COPRORATION,PR431,NNR41486326,JP,100.00,UV SENSITIVE DICING TAPE,"8,276.36",459215.00
29-Mar,DECA TECHNOLOGIES INC.(PHIL BRANCH),FURUKAWA ELECTRIC CO LTD,PR431,NNR41486721,JP,96.00,UV TAPE,"11,182.00",619761.00
20-Mar,TI (PHILIPPINES) INC.,FURUKAWA ELECTRIC CO LTD.,PR431,29350,JP,283.00,UV TAPES,"25,918.95",1457284.00
6-Mar,TI (PHILIPPINES) INC.,FURUKAWA ELECTRIC CO LTD,PR431,17284,JP,135.00,UV TAPES,"10,000.00",575575.00
16-Mar,SAMSUNG ELECTRO-MECHANICS,YOUNG IL AUTOMATION CO LTD,5J187,DECX1026842,KR,454.00,YT-150 ML POLYESTER ADHESIVE TAPE,"9,318.40",551217.00
26-Mar,MAGNOLIA INC.,FONTERRA LIMITED,JOHANNES MAERSK V815N,44070,NZ,16000.00,MULTI-PLY BAGS RENNET CASEIN,"97,355.43",5090364.00
26-Mar,MAGNOLIA INC.,FONTERRA LIMITED,LEXA MAERSK V821N,45202,NZ,16000.00,MULTI-PLY BAGS RENNET CASEIN,"89,717.43",4691835.00
26-Mar,MAGNOLIA INC.,FONTERRA LIMITED,LEXA MAERSK V821N,53927,NZ,15700.00,MULTI-PLY BAGS RENNET CASEIN EACH 25KGNET,"81,565.95",4266503.00
26-Mar,CLAYMOUNT ASSEMBLIES PHILS INC,INTERVRACHT NEDERLAND,ALS CERES,20143,NL,181.00,"POTTING COMPOUND, ARALDITE","7,952.17",435861.00
14-Mar,SCARBOROUGH FINE FURNITURE INC.,CARTELL CHEMICAL CO LTD,AS RAGNA V.052,TPKAOCEB1803163,TW,352.00,"CYANOACRYLATE ADHESIVE,ACCELARATOR","12,925.00",712525.00
16-Mar,JAKA EQUITIES CORP.,WILRON PRODUCTS SDN BHD,KOTA JUTA,PKGCB18001174,MY,10000.00,EMULSION (DECCO-TAK 3257),"19,420.00",1021265.00
27-Mar,FIRST CEBU ARTCRAFT CORP,MARUYOSHI CORPORATION,CHATTANOOGA,TCLN18000694,JP,3048.00,GELATIN GOFUN SHELL POWDER CALCINED GYPSUM,"13,278.10",714126.00
20-Mar,HH GROUP CEBU INC.,AKZO NOBEL ADHESIVES PTE. LTD.,LOBIVIA V 063E,SINC10573286,SG,6322.00,"HOT MELT 3234,MODIFIER 2761B-CONTROLLED,WATE","17,072.38",958936.00
12-Mar,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,UNI ARISE 0336 523S,EGLV090800031381,MY,20776.00,JOINTING COMPOUND,"6,216.48",332038.00
12-Mar,YAMASHIN CEBU FILTER MFG. CORP.,"YUN TEH INDUSTRIAL CO.,LTD.",WAN HAI,NNR180300189,TW,4000.00,"JOINTMINE, JOINTMIDE","15,846.00",873656.00
20-Mar,CEBU FURNITECH MARKETING INC.,"MIROTONE (THAILAND) CO., LTD.",UNI ARISE 523S,EGLV050800153673,TH,6700.00,"MIROLAC, MIROBILD, COLOURANT, MIROKEY","15,703.31",861577.00
22-Mar,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL THAILA,LOVIBIA 063E,LCHCB18000964,TH,54000.00,MODIFIED STARCH,"39,263.88",2066098.00
14-Mar,SUN-ACE TRADE AND COMMODITIES INC.,PAN KOREA CORPORATION,WAN HAI 161  V.S306,0058X02787,KR,90000.00,MODIFIED STARCH,"26,623.20",1445074.00
15-Mar,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL THAILA,LOVIBIA 062E,LCHCB17030968,TH,18288.00,MODIFIED STARCH,"14,261.64",752411.00
12-Mar,EXCELLENT TEXSCREENERS INC.,DING YI PRINTING CO. LTD.,WANHAI 161 V S036,SZHTCBU1803001,CN,7553.00,PASTE PEZA APPROVED 2018-03-18,"112,967.80",6056679.00
20-Mar,TOYOFLEX CEBU CORPORATION,SANSEI BUSSAN (HONGKONG) LTD.,WAN HAI,PCL1800098,HK,1375.00,"POM DURACON, PA UNITIKA, POM TENAC","9,949.35",543825.00
1-Mar,MATERIALS SOLUTIONS  INC.,AICA SINGAPORE PTE LTD,SITC SHANDONG,AMIGL180051338A,SG,5000.00,PREFERE 4405 (ADHESIVE FOR WOODWORKING),"9,000.00",500766.00
2-Mar,TFE SALES MKTG CORP.,WACKER CHEMICALS KOREA INC.,CHATTANOOGA 234S,OOLU2598463670,KR,13600.00,SEALANTS LC TRANS,"9,469.28",526001.00
28-Mar,AUTOLIV CEBU SAFETY MANUFACTURING,SIKA AUTOMOTIVE GMBH,KOTA JUTA V. 0325E,HAM005816,DE,1258.00,SIKATHERM4225,"7,296.88",405738.00
28-Mar,AUTOLIV CEBU SAFETY MANUFACTURING,SIKA AUTOMOTIVE GMBH,KOTA JUTA V. 0325E,HAM005826,DE,1258.00,SIKATHERM4225,"7,296.88",406213.00
1-Mar,PHIL GOLD PROCESSING & REFINING /,REEF BALL FOUNDATION,KOTA JUTA V.  0323W,USDEN335850,US,975.00,STC. CORAL PUTTY STICKS,"5,809.35",319828.00
23-Mar,CEBU MITSUMI INC.,OHMIYA CORPORATION,WAN HAI,TYOACF22314,JP,932.00,STC. TOHOCLEAN,"5,934.60",331062.00
5-Mar,CEBU MITSUMI INC.,OHMIYA CORPORATION,WAN HAI,TYOABZ67272,JP,932.00,STC. TOHOCLEAN,"5,890.50",328163.00
5-Mar,CEBU MITSUMI INC.,OHMIYA CORPORATION,WAN HAI,TYOACB20643,JP,932.00,STC. TOHOCLEAN,"5,890.50",328163.00
11-Mar,CEBU MITSUMI INC.,OHMIYA CORPORATION,WAN HAI,TYOACC46105,JP,932.00,STC. TOHOCLEAN,"5,890.50",327494.00
22-Mar,SCARBOROUGH FINE FURNITURE INC.,"AKZO NOBEL ADHESIVES PTE.,LTD.",LOBIVIA V.063E,803012,SG,2375.00,"SYNTEKO 1367,SYNTEKO 1915,HARDENER 1994 ETC.","7,568.75",420721.00
28-Mar,TSUNEISHI ACCOMMODATION CEBU INC.,"TSUNEISHI TRADING CO., LTD.",PACIFIC JOY V13,FB4,JP,64281.00,"TOUGH BOND, ECOLIFE,& ETC.","141,155.66",7748465.00
5-Mar,ASIAN SPORTS APPAREL PHILIPPINES,FWUJI RESINS CHEMICAL INDUSTRY,AS RAGNA V. 049,APLU408002603,TW,18630.00,"ADHESIVE FJ166H / 673T / 675T , PRIMER FJ-13","53,488.80",3020244.00
5-Mar,CORONATION PREMIUM MFG. INC.,DONGGUAN OULIAN SUPPLY CHAIN,DAHLIA V. 1803,MCB132009,CN,12473.00,GLUE,"62,578.87",3527502.00
5-Mar,ASIAN SPORTS APPAREL PHILIPPINES,FWUJI RESINS CHEMICAL INDUSTRY,AS RAGNA V. 049,APLU408002603,TW,720.00,HARDENER FJ-258,"7,866.00",432785.00
3-Mar,CEBU MITSUMI INC.,"MITSUMI ELECTRIC CO.,LTD.",5X0138,781WX9GF7QZ,JP,45.00,PALLABRIGHT 2000 PLATING FORMULATION,"49,671.97",2723414.00
27-Mar,DAVAO CITIHARDWARE INC,"NAN PAO RESINS CHEMICAL CO.,LTD",BALEARES V066,1803F02101S,TW,7950.00,605 BOXES OF GLUE MASTER OF CONTACT CEMENT,"17,292.70",955043.00
28-Mar,NAKAYAMA TECHNOLOGY CORPORATION,"NAKAYAMA CO., LTD.",RHL AQUA V-0839-023S,EGLV020800091528,JP,3078.00,"ADHESIVE (P SOFT 125DIA P180 & P600, DKEM635","21,074.87",1176020.00
28-Mar,NAKAYAMA TECHNOLOGY CORPORATION,"NAKAYAMA CO., LTD.",WAN HAI 163 V-S278,TPRC886,JP,12000.00,CEMEDINE GLUE,"45,979.20",2522754.00
9-Mar,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,BALEARES 65,OOLU4026932410,NL,39500.00,MODIFIED WAXYMAIZE STARCH,"35,763.52",1929469.00
6-Mar,ANG PANDAY CONSTRUCTION SUPPLIES,ZIBO SEVENSTAR IMPORT AND EXPORT CO,NAVIOS TEMPO 011S,COAU7042119960,CN,6100.00,REDISPERSIBLE POLYMER POWDER (RDP6017),"10,980.00",576382.00
14-Mar,MATERIALS SOLUTIONS  INC.,PT.AICA INDRIA,ARIANA 026,JKDVO0054892,ID,17000.00,"STC INPACK 249 LM, MATSOL HP 1024, INMELT 40","34,069.87",1780113.00
12-Mar,PETBOWE TRADING CORPORATION,VEDAN (VIETNAM) ENTERPRISE,SITC GENSAN 1806,SITSGDVG129986,VN,18000.00,STC MODIFIED TAPIOCA STARCH FG (CBA-8858),"13,721.10",722066.00
8-Mar,RED SPRUCE TRADING,FLOWCRETE ASIA SDN BHD,KMTC NINGBO V 1801N,EIH1810679ZM,MY,16241.00,(BASE A COATING MATERIALS) FLOWCRETE FLOWFR,"15,084.00",835998.00
22-Mar,EASY BIO PHILIPPINES INC.,EASY BIO INC,PHILIPPA SCHULTE V. 093XAS,NEXL1803MNS002,KR,12000.00,ENDONASE AND PHYTAMAX...,"76,992.00",4145517.00
15-Mar,FOODFLOW  INC.,"SHANDONG YUXIN BIO-TECH CO., LTD",SITC MAKASSAR,SITGTAMS577224,CN,25000.00,1250 BAGS ISOLATED SOY PROTEIN,"53,000.00",2769674.00
16-Mar,TURRIS PHIL. INC.,SOLBAR NINGBO INTERNATIONAL,SEASPAN NEW DELHI,COAU7042128530,CN,25000.00,1250 BAGS SOLPRO 920 ISOLATED SOY PROTEIN,"54,500.00",2853775.00
23-Mar,TURRIS PHIL. INC.,SOLBAR NINGBO INTERNATIONAL,PHILIPPA SCHULTE,APLU063912478,CN,25000.00,1250 BAGS SOLPRO 920 ISOLATED SOY PROTEIN,"54,500.00",2857814.00
28-Mar,TURRIS PHIL. INC.,SOLBAR NINGBO INTERNATIONAL,HYUNDAI FORWARD,APLU063907616,CN,25000.00,1250 BAGS SOLPRO 920 ISOLATED SOY PROTEIN,"54,500.00",2857814.00
1-Mar,FIBERLINE INDUSTRIES INC.,GREATWILL MATERIALS (HK) LTD.,JIAN GONG 368,13855,CN,290500.00,12X40 CTRS. STC:HOT MELT ADHESIVE (AS KNOWN,"147,471.00",7841566.00
26-Mar,DCJ ENTERPRISES,AMERSEAL INDUSTRIAL SDN BHD,NORTHERN VIGOUR 1188-036N,EGLV095800019853,MY,4152.00,"135 CASES SILICONE GASKET, 240 CASES BELT DR","6,187.77",344458.00
27-Mar,BORLA ENTERPRISES,DOW CHEMICAL SILICONES KOREA,WAN HAI 261,PUS03MNL18TIF066,KR,16744.00,16 PKGS. SILICONE SEALANT,"13,407.00",744883.00
23-Mar,BORLA ENTERPRISES,DOW CHEMICAL SILICONES KOREA,WAN HAI 307,PUS03MNL18TIF065,KR,16560.00,17 PKGS. SILICONE SEALANT,"15,123.80",839177.00
27-Mar,BORLA ENTERPRISES,DOW CHEMICAL SILICONES KOREA,WAN HAI 261,PUS03MNL18TIF067,KR,16157.00,17 PKGS. SILICONE SEALANT,"14,902.40",827511.00
20-Mar,RED SPRUCE TRADING,FLOWCRETE ASIA SDN BHD,BOMAR HAMBURG V18002W,EIH1830095Z,MY,13939.00,19CASES INDUSTRIAL FLOORING PRODUCTS,"12,881.11",715275.00
6-Mar,MATERIALS SOLUTIONS  INC.,PARAMELT SPECIALTY MATERIALS,ISAO V.1802S,DP1801096,CN,7500.00,1X20 CNTR STC:12 PACKAGES OF HOTMELTING ADHE,"16,125.00",852004.00
1-Mar,MEGATRENDS  I&C CORPORATION,NURICHEM CO LTD,HYUNDAI GLORY,SNKO010180109727,KR,15173.00,"1x20' stc: 10 pallets SEALANT N2000 PRO, A20","20,822.40",1130761.00
13-Mar,FIBERWORLD INC.,RUGAO JAOUR ADHESIVE PRODUCTS,ISAO V.1804S,SNL8SHPL0205042,CN,25000.00,1X40 CTNR STC 1000 CTNS HOT MELT ADHESIVE JM,"52,056.10",2722891.00
1-Mar,FIBERWORLD INC.,RUGAO JAOUR ADHESIVE PRODUCTS,HAI LIAN V.1804S,SNL8SHPL0205028,CN,25000.00,1X40 CTNR STC 1000 CTNS HOT MELT ADHESIVE JM,"51,240.10",2696217.00
1-Mar,TURRIS PHIL. INC.,TATE AND LYLE INGREDIENTS,EVER SHINE,EGLV456841375667,US,19278.00,1x40' stc: 17 pkgs 850 BAGS X-PAND'R STARCH,"19,759.86",1078447.00
21-Mar,SEALBOND CHEMICAL INDUSTRIES INC.,"FLOOR CHEM ASIA CO., LTD.",SITC LIAONING V.1803N,SITGBKMS105738,TH,25071.00,1X40 STC: INDUSTRIAL POLYURETHANE COATING BA,"32,976.00",1736712.00
7-Mar,FOODFLOW  INC.,"SHANDONG YUXIN BIO-TECH CO., LTD",SITC GENSAN,SITGTAMS576112,CN,25000.00,1x40' styc: 1250 BAGS ISOLATED SOY PROTEIN,"53,000.00",2775405.00
23-Mar,BORLA ENTERPRISES,DOW CHEMICAL SILICONES KOREA,WAN HAI 307,PUS03MNL18TIF064,KR,11310.00,23 PKGS. SILICONE SEALANT,"11,938.20",664318.00
23-Mar,BORLA ENTERPRISES,DOW CHEMICAL SILICONES KOREA,PHILIPPA SCHULTE,PUS03MNL18TIF063,KR,11310.00,23 PKGS. SILICONE SEALANT,"11,826.00",657251.00
1-Mar,SCUDERIA ENTERPRISES,DOW CHEMICAL SILICONES KOREA L,SIRI BHUM,PUS02MNL18TIF058,KR,11310.00,23 PKGS. SILICONE SEALANT,"11,756.64",655867.00
1-Mar,SCUDERIA ENTERPRISES,DOW CHEMICAL SILICONES KOREA L,SIRI BHUM,PUS02MNL18TIF059,KR,11310.00,23 PKGS. SILICONE SEALANT,"11,746.60",655315.00
1-Mar,SCUDERIA ENTERPRISES,DOW CHEMICAL SILICONES KOREA L,SIRI BHUM,PUS02MNL18TIF057,KR,11310.00,23 PKGS. SILICONE SEALANT,"11,724.00",654075.00
22-Mar,BORLA ENTERPRISES,DOW CHEMICAL SILICONES KOREA,PHILIPPA SCHULTE,PUS03MNL18TIF062,KR,11310.00,23 PKGS. SILICONE SEALANT,"11,584.77",644053.00
22-Mar,TURRIS PHIL. INC.,"SHANDONG YUXIN BIO-TECH CO., LTD",SITC DAVAO,SITGTAMS577225,CN,50000.00,2500 BAGS ISOLATED SOY PROTEIN,"106,000.00",5544921.00
7-Mar,TURRIS PHIL. INC.,"SHANDONG YUXIN BIO-TECH CO., LTD",SITC GENSAN,SITGTAMS576113,CN,75000.00,3750 BAGS ISOLATED SOY PROTEIN,"159,000.00",8313586.00
14-Mar,TURRIS PHIL. INC.,TATE AND LYLE NETHERLANDS B.V,TAURUS,OOLU4026930350,NL,98750.00,3950 BAGS RESISTAMYL 347,"81,468.75",4387466.00
21-Mar,TURRIS PHIL. INC.,TATE AND LYLE NETHERLANDS B.V,COSCO SHIPPING HIMALAYAS,OOLU4026935460,NL,98750.00,3950 BAGS RESISTAMYL 347,"81,468.75",4396874.00
9-Mar,DEL MONTE PHILS INC. / PHILPACK,GENERAL STARCH LIMITED,YANTRA BHUM 1003W,BKKCB18000750,TH,57000.00,3X20 STC 2280 PAPER BAGS MODIFIED TAPIOCA ST,"44,538.72",2335959.00
2-Mar,DALKIA INCORPORATED,GUANGZHOU BAIYUN CHEMICAL IND.,IONIAN EXPRESS,APLU051785729,CN,4725.00,"7,000 PCS. SILICONE WEATHER-PROOFING SEALANT","25,547.00",1343495.00
2-Mar,ALUACE CORPORATION,"SHANGHAI JOYFLY IMP & EXP. CO., LTD",SITC DALIAN 1804S,SITGSHMST12364,CN,7200.00,"791-WEATHER SEALANT (BLACK) & (GREY), 668-2-","54,823.84",2872521.00
1-Mar,TURRIS PHIL. INC.,TATE AND LYLE INGREDIENTS,EVER LAWFUL,EGLV430841309334,US,19278.00,850 BAGS X-PAND'R STARCH,"19,759.95",1078452.00
27-Mar,GILVAN PACKAGING CORPORATION,NANTONG COMENS NEW MATERIALS,ONYX,SHA03533057,CN,16000.00,ADHESIVE,"17,408.00",964592.00
28-Mar,FASTWORTH MARKETING,"SUNG DO CHEMICAL CO., LTD",SIRI BHUM 1803S,CWFBGL180321,KR,14800.00,ADHESIVE (F-5000),"12,037.95",668827.00
26-Mar,KINGGESAR TRADING CO,COIM ASIA PACIFIC PTE LTD.,LOBIVIA 063E,SSGSE18030015,SG,16333.00,"ADHESIVE (LIQUID ADHESIVE) NC-7109, CA-27","18,589.86",1028975.00
20-Mar,HENKEL PHILIPPINES INC.,HENKEL LOCTITE (CHINA) CO. LTD,HYUNDAI GLORY V.095,CAPLU063929450,CN,1103.00,ADHESIVE (LOCTITE PC 9021 KT20KGEN/PH),"6,616.11",372291.00
21-Mar,HENKEL PHILIPPINES INC.,HENKEL ADHESIVES TECHNOLOGIES,IONIAN EXPRESS 809S,UTCSE1803006,CN,10000.00,ADHESIVE (TECHNOMELT COOL 3700CN SPINE 25KG,"24,698.24",1297711.00
14-Mar,REPUBLIC CHEMICAL INDUSTRIES INC.,"TONGSHEN INTERNATIONAL CO.,LTD",ASIA IPSA V. S058,CANMNL1803001,CN,2400.00,"ADHESIVE W-20, FV-100","22,626.80",1183177.00
16-Mar,HENKEL PHILIPPINES INC.,HENKEL ADHESIVES COMPANY LTD.,HUI JIN QIAO 189 180303,UTCSE1802081,CN,3400.00,ADHESIVE(TECHNOMELT SUPRA 100 25KG),"11,308.53",629240.00
21-Mar,GILVAN PACKAGING CORPORATION,MORCHEM S.A O/B MARTYN WINLOW,LOBIVIA,BCN03116979,ES,16960.00,ADHESIVES,"19,138.40",1057937.00
23-Mar,GILVAN PACKAGING CORPORATION,MORCHEM S.A O/B MARTYN WINLOW,LOBIVIA,BCN03116957,ES,16837.00,ADHESIVES,"19,010.48",1052408.00
12-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,ASIA IPSA S058,0228A21322,CN,20205.00,ADHESIVES 317NT,"52,449.47",2735320.00
27-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,MAGNAVIA 18006S,LSMNS1803018,CN,6300.00,ADHESIVES 71KN,"10,783.69",565592.00
27-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,MAGNAVIA 18006S,LSMNS1803018,CN,3000.00,ADHESIVES LE180N,"6,639.64",348634.00
27-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,MAGNAVIA 18006S,LSMNS1803018,CN,3000.00,ADHESIVES NO 301,"6,737.76",353771.00
1-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,ST JOHN 18002S,LSMNS1802012,CN,3600.00,ADHESIVES NP 585,"17,723.94",929618.00
27-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,MAGNAVIA 18006S,LSMNS1803018,CN,2000.00,ADHESIVES NP 585,"10,117.55",530685.00
27-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,MAGNAVIA 18006S,LSMNS1803018,CN,18600.00,ADHESIVES P049,"36,704.45",1922412.00
12-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,ASIA IPSA S058,0228A21322,CN,16800.00,ADHESIVES P049,"33,318.46",1738446.00
1-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,ST JOHN 18002S,LSMNS1802012,CN,7200.00,ADHESIVES P049,"14,283.85",749521.00
1-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,ST JOHN 18002S,LSMNS1802012,CN,4000.00,ADHESIVES UE 8SF,"20,773.49",1089362.00
12-Mar,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,ASIA IPSA S058,0228A21322,CN,3000.00,ADHESIVES UE 8SF,"15,575.19",813592.00
15-Mar,MEGA TMCTM VENTURES INC,GOLD MOUNT (XIAMEN) IMPORTING,SUI GANG,QASHPUMNS8F0013,CN,14750.00,AQUEOUS LAMINATE ADHESIVE,"19,181.02",1011205.00
23-Mar,CHAMPION GLUE INC.,AVEBE U.A.,THALASSA TYHI 0962-018E,COSU4513312280,NL,17500.00,AVEDEX 75 MF 14,"21,792.92",1183235.00
