DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
16-Jul,STT PHILIPPINES INC,"ELKEM SILICONES SHANGHAI CO.,",SINOTRANS BANGKOK 1813S,SITGSHMNL02217,CN,12000.00,"BLUESIL TCS 7525AR, BLUESIL TCS 7525 B","120,960.00",6808999.00
23-Jul,FD COIL PHILIPPINES INC.,"FURUKAWA DENSHI CO., LTD.",JAKARTA BRIDGE V. 174S,JPPHTYO03214,JP,240.00,BONDING AGENT,"25,331.96",1425706.00
25-Jul,PIONEER ADHESIVES INC.,SOUDAL YAPI KIMYASALLARI SAN.,NORTHERN DEFENDER V. 806A,26314,TR,13590.00,BOSS 252 ACRYLIC SEALANT WHITE,"24,105.15",1366019.00
9-Jul,PIONEER ADHESIVES INC.,SOUDAL LIMITED,MARIA SCHULTE V. OXA0BS,POBUSHA180600476,CN,28080.00,BOSS 322 BLACK SILICONE SEALANT,"150,460.96",8065475.00
20-Jul,PIONEER ADHESIVES INC.,SOUDAL YAPI KIMYASALLARI SAN.,YM WINNER V. 0017E,VISTEXP50583,TR,4534.00,BOSS BRAND 252 ACRYLIC WHITE SEALANT,"8,503.27",484689.00
30-Jul,CRO MAGNON CORPORATION,ITW PP&F KOREA LTD,KMTC SHANGHAI 1809S,SYECYAG600040,KR,1405.00,BRUSHABLE CERAMIC BLUE TITANIUM PUTTY AND PL,"11,651.31",661494.00
13-Jul,CARGILL TEXTURIZING SOLUTIONS,CARGILL DEUTSCHLAND GMBH,FELIXSTOWE BRIDGE V. 062E,OOLU2102021270,BE,14850.00,C HIFORM 12748 COLD SWEL HYDROX DSTARCH PHOS,"39,352.50",2186664.00
31-Jul,HAMBURG TRADING CORPORATION,CARGILL BIO-CHEMICAL CO LTD,APL LOS ANGELES V.0KR0HS1NC,XDFF302241,CN,19700.00,C STABITEX 05311 ACETYLATED DISTARCH PHOSPHA,"14,064.48",764593.00
18-Jul,HAMBURG TRADING CORPORATION,CARGILL BIO-CHEMICAL CO LTD,NAVIOS AMARILLO V.0KR05S,XDFF302209,CN,17800.00,C STABITEX 05315 ACETYLATED DISTARCH PHOSPHA,"13,236.36",719539.00
10-Jul,HAMBURG TRADING CORPORATION,CARGILL DEUTSCHLAND GMBH,UNI FORTUNA V.806A,58320,NL,51000.00,C TEX 06205 ACETYLATED DISTARCH ADIPATE,"45,081.90",2503473.00
31-Jul,HAMBURG TRADING CORPORATION,CARGILL DEUTSCHLAND GMBH,MSC ANNA V.825E,56602,DE,34000.00,C TEX 06205 ACETYLATED DISTARCH ADIPATE,"30,065.02",1674622.00
31-Jul,HAMBURG TRADING CORPORATION,CARGILL INCORPORATED,EVER LUCENT V.0806-023W,EGLV415810243851,US,32500.00,C TEX 06205 MOD STARCH,"28,725.85",1599912.00
25-Jul,CARGILL TEXTURIZING SOLUTIONS,"CARGILL BIO-CHEMICAL CO., LTD",SEAPAN FRASER V. 01NC,XDFF302228,CN,19825.00,C*STABITEX 05311,"13,191.56",717236.00
24-Jul,CONNELL BROS CO PILIPINAS INC,BHJ A/S,SEASPAN YANGTZE 007E,7054,DE,1000.00,CAPROCURE 95,"7,254.39",398441.00
24-Jul,CARGILL TEXTURIZING SOLUTIONS,CARGILL INCORPORATED,URUBHUM V. 0391-042S,EGLV415810205738,US,31752.00,CARGILL TEX 06231 MOD STARCH,"29,846.36",1661669.00
25-Jul,ALASKA MILK CORPORATION,FONTERRA LIMITED 109 FANSHAWE,LAUST MAERSK 853N,71144,NZ,25600.00,CASEIN ACID 30/60 MESH,"179,476.17",9625014.00
25-Jul,AGCHEM CONSTRUCTION & DEVELOPMENT,ABESCO FIRE LLC,LOBIVIA V 072E,FAR130371,GB,691.00,CAULK CARTRIDGE,"8,020.05",454597.00
26-Jul,HENKEL PHILIPPINES INC.,HENKEL JAPAN LTD.,HANSA FRESENBURG 18007,KIX5197380032,JP,8000.00,CHEMICAL GOODS (TECHNOMELT PA 6827 20KG),"54,473.70",3074442.00
18-Jul,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,ASIA IPSA S074,19412,CN,1600.00,CHM 3173B (HOT MELT ADHESIVES),"5,239.14",283694.00
11-Jul,ASTEC POWER PHILIPPINES INC,ASTEC INTERNATIONAL LTD.,VNL RUBY V.18007S,44806,HK,1069.00,CONDUCTIVE GLUE,"21,184.82",1192628.00
25-Jul,KINPO ELECTRONICS (PHILIPPINES) INC,PETERS ASIA PACIFIC (HONG KONG) LIM,ACX CRYSTAL V 179N,85405,SG,375.00,CONFORMAL COATING,"23,139.82",1307078.00
11-Jul,PIONEER ADHESIVES INC.,"KOATSU GAS KOGYO CO., LTD.",UNIFORTUNA V. 806A,LALJPN1207,JP,5600.00,"CYANOACRYLATE ADHESIVES, CYANON BRAND","97,707.20",5234660.00
4-Jul,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,BO YUN 258 180612000000,0248A18341,CN,19200.00,D-3151-CZP (HOT MELT ADHESIVES),"51,489.96",2770412.00
4-Jul,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,BO YUN 258 180612000000,0248A18513,CN,19200.00,D-3166ZP (CR) (HOT MELT ADHESIVES),"51,105.71",2749860.00
18-Jul,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,SHUNGFENG22 705,APLU051880423,CN,9600.00,D-3166ZP (CR) (HOT MELT ADHESIVES),"25,937.11",1399294.00
27-Jul,CHAROEN POKPHAND FOODS PHILIPPINES,DANISCO SINGAPORE PTE. LTD.,MAJD,MCB390087,FI,4000.00,DAINISCO ANIMAL NUTRITION - LIQUID SUBTILISI,"41,120.70",2272259.00
27-Jul,CHAROEN POKPHAND FOODS PHILIPPINES,DANISCO SINGAPORE PTE. LTD.,MAJD,MCB390087,BE,4000.00,DANISCO ANIMAL NUTRITION-LIQUID ALPHA-AMYLAS,"27,658.57",1574514.00
