DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
4-Oct,CORNELL INGREDIENTS CORPORATION,ROQUETTE FRERES,LOBIVIA V.075E,HLCUDKK180701670,FR,12579.00,NUTRIOSE FB 06 WHEAT  DEXTRIN,"40,603.22",2282701.00
30-Oct,CORNELL INGREDIENTS CORPORATION,ROQUETTE FRERES,KOTA JUTA V.0338,HLCUDKK180805201,FR,12579.00,NUTRIOSE FB 06 WHEAT  DEXTRIN,"40,602.86",2263797.00
29-Oct,EXCELLENT TEXSCREENERS INC.,DING YI PRINTING CO. LTD.,WANHAI 163 V S294,SZHTCBU1810004,TW,6833.00,PASTE PEZA APPROVED,"102,319.57",5691607.00
10-Oct,DRAKA PHILIPPINES INC.,"EQUISTAR CHEMICALS, LP",KOTA JUTA,HLCUBSC1807BKMF3,US,60294.00,PETROTHENE XL07420B COPOLYMER COMPOUND,"194,370.00",11100183.00
13-Oct,DRAKA PHILIPPINES INC.,"EQUISTAR CHEMICALS, LP",WAN HAI,HLCUBSC1808BQHA2,US,60294.00,PETROTHENE XL07420B COPOLYMER COMPOUND,"194,370.00",11082814.00
9-Oct,DRAKA PHILIPPINES INC.,"EQUISTAR CHEMICALS, LP",NEAPOLIS,EGLV415810361284,US,39402.00,PETROTHENE XL07420B COPOLYMER COMPOUND,"129,580.00",7402113.00
29-Oct,DRAKA PHILIPPINES INC.,"EQUISTAR CHEMICALS, LP",WAN HAI,HLCUBSC1809BAEQ1,US,20098.00,PETROTHENE XL07420B COPOLYMER COMPOUND,"64,790.00",3678388.00
1-Oct,TOYOFLEX CEBU CORPORATION,SANSEI BUSSAN (HK)LIMITED,WAN HAI,PCL1800467,HK,1100.00,POM TENAC 3010 NATURAL(PLASTIC RESIN),"6,590.98",375244.00
17-Oct,TFE SALES MKTG CORP.,MOMENTIVE PERFORMANCE MATERIALS (TH,WAN HAI S293,0088A65042,JP,43200.00,PREPARED ADHESIVE SEALANTS FOR TOP490N,"29,506.08",1695422.00
23-Oct,CONCRETE SOLUTION BUILDERS AND,CONREN LTD,LOBIVIA V.076,APLU704252907,GB,20390.00,ROOFTEX/LAPIDOLITH (HAZARDOUS & NON-HAZ),"17,597.00",1011257.00
5-Oct,TFE SALES MKTG CORP.,"SHIN-ETSU CHEMICAL CO., LTD.",CHATTANOOGA 015J9CNC,AMP0289557,JP,43200.00,SEALANTS,"29,730.72",1708850.00
18-Oct,TFE SALES MKTG CORP.,"SHIN-ETSU CHEMICAL CO., LTD.",CHATTANOOGA 017J9RCNC,AMP0290315,JP,28800.00,SEALANTS,"19,820.48",1138363.00
17-Oct,ROCA MERCHANDISING,SG FAR EAST ASIAN PTE,CAPE FERROL 001S,SX17881,SG,18239.00,SG SANDBLAST NTX PMR,"6,008.00",350954.00
17-Oct,AUTOLIV CEBU SAFETY MANUFACTURING,SIKA AUTOMOTIVE GMBH,PROSPER 0005-049S,HAM012730,DE,1821.00,SIKATHERM4225,"9,937.83",572206.00
2-Oct,AUTOLIV CEBU SAFETY MANUFACTURING,SIKA AUTOMOTIVE GMBH,PROSPER 0003-048S,HAM011909,DE,1236.00,SIKATHERM4225,"7,016.15",406656.00
23-Oct,S.E.A OLYMPUS MARKETING INC.,"SEUNG HYUN CO., LTD.",AS RAFAELA,RSCEB1810001,KR,1296.00,SILICONE SEALANT,"7,800.19",425203.00
11-Oct,QUESTCOM TRADING,SKK PTE LTD,KOTA JUTA V 0337E,SE1809139CEB01,SG,6400.00,SIPOKAKEN NO 500 SKKA0707 A0103 WHITE SENSE,"6,261.36",346926.00
1-Oct,A3 GLOBAL EXIMPORT TRADING CORP.,"GUANGZHOU JZ. FOREVER TRADE CO., LT",HANSA MEERSBURG 011,APLU751038930,CN,27440.00,SKIM COAT,"8,976.00",497970.00
9-Oct,CORBOX CORPORATION,"CHUEN HUAH CHEMICAL CO., LTD",CHATTANOOGA V. 264,OOLU2610025190,TW,17000.00,STARCH CROSSLINKING AGENT CAS-901,"23,626.05",1326812.00
23-Oct,INTRANET TRADE INTERNATIONAL INC,LITOKOL SPA,LOBIVIA V076E,SI18414983,IT,1475.00,STARLIKE CRYSTAL BUCKET,"12,623.13",723823.00
1-Oct,CEBU MITSUMI INC.,OHMIYA CORPORATION,WAN HAI,TYOAEE06326,JP,932.00,STC. TOHOCLEAN,"5,644.80",328300.00
2-Oct,CEBU MITSUMI INC.,OHMIYA CORPORATION,WAN HAI,TYOAEE36183,JP,932.00,STC. TOHOCLEAN,"5,575.50",324342.00
5-Oct,CEBU MITSUMI INC.,OHMIYA CORPORATION,WAN HAI,TYOAEH61473,JP,932.00,STC. TOHOCLEAN,"5,575.50",323926.00
18-Oct,CEBU MITSUMI INC.,OHMIYA CORPORATION,PHILIPPOS MICHALIS,TYOAEK85245,JP,932.00,STC. TOHOCLEAN,"5,575.50",322713.00
24-Oct,SCARBOROUGH FINE FURNITURE INC.,"AKZO NOBEL ADHESIVES PTE.,LTD.",LOBIVIA V.076,809013,SG,2750.00,"SYNTEKO 1915,HARDENER 1994,SYNTEKO 3390,ETC.","8,130.25",468694.00
22-Oct,SHURLINE CORPORATION,MOHM CHEMICAL SDN BHD,LOBIVIA 076E,PGU0128177,MY,1872.00,TARASILICONE ACETIC SEALANT-CLEAR/GREY,"10,206.09",558679.00
23-Oct,BASF PHILIPPINES INC,BASF (MALAYSIA) SDN. BHD.,NEAPOLIS 0006-107S,EGLV091830433612,MY,15433.00,UCRETE PT1 IF/MT/TZ+AS/UD+SR UCRETE PT4 CREA,"22,453.05",1220825.00
15-Oct,BASF PHILIPPINES INC,BASF VIETNAM CO LTD,ST BLUE 032B,90582,VN,19008.00,UCRETE PT3 MF,"10,436.48",577043.00
15-Oct,BASF PHILIPPINES INC,BASF (MALAYSIA) SDN. BHD.,UNI-AHEAD 0366-540S,EGLV091830416408,MY,32406.00,UCRETE PT3 UD200,"12,645.59",698103.00
2-Oct,BASF PHILIPPINES INC,BASF (MALAYSIA) SDN. BHD.,BELLATRIX I N007,0458A31977,MY,4236.00,UCRETE PT4 CREAM UCRETE PT1 IF/MT/TZ+AS/US+S,"13,302.93",726966.00
26-Oct,CEBU SUNTECH MANUFACTURING CORP,MARUYOSHI CORPORATION,CHATTANOOGA 268,TCLJ8012283,JP,1715.00,WOODWORKING GLUE MARUKA BOND  LG LEAF POWDER,"7,080.21",402043.00
11-Oct,CEBU MITSUMI INC.,"MITSUMI ELECTRIC CO.,LTD.",5X0138,781WX9G4MSM,JP,44.00,"PALLABRIGHT 2000 PLATING FORMULATION , ETC.","44,506.82",2547928.00
22-Oct,FRANCHIZ SERVICES INC.,ALATAS SINGAPORE PTE LTD,5X0138,3739Y6D7NZY,SG,57.00,RAPP IT 122 PIPE BANDAGE,"6,464.93",373119.00
16-Oct,NAKAYAMA TECHNOLOGY CORPORATION,HOUSETEC INC,SINAR SUMBA V-0868-014S,EGLV020800426651,JP,2646.00,ADHESIVE & NEOPITA,"23,821.67",1382174.00
2-Oct,NAKAYAMA TECHNOLOGY CORPORATION,HOUSETEC INC,SINAR SUMBA V-0866-012S,EGLV020800404666,JP,2700.00,ADHESIVE (CH3000L) & HT CH71TB 20KG/BOX,"23,697.87",1379601.00
18-Oct,ARVIN INTERNATIONAL MARKETING INC.,SHANGHAI NEWSUN INTERNATIONAL TRADI,NAVIOS AMARANTH OKR17W1NC,AALI004342,CN,100000.00,FDA REG NO FR4000000405232 MODIFIED CORN STA,"37,180.00",2032640.00
12-Oct,DAVAO PACKAGING CORPORATION,INGREDION INC,MV ESPERANZA N0016,ONEYRICUF9905900,US,16344.00,OPTAMYL  22.7KGS,"26,625.86",1497115.00
12-Oct,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,ESPERANZA 16,APLU706176175,NL,39500.00,RESISTAMYL MODIFIED WAXYMAIZE STARCH,"33,426.70",1881493.00
19-Oct,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,BALEARES 081,APLU706176460,NL,39500.00,RESISTAMYL MODIFIED WAXYMAIZE STARCH,"33,426.70",1877284.00
2-Oct,UNIPHIL MULTI SALES AND MARKETING C,"GUANGZHOU JZ FOREVER TRADE CO., LTD",YM ENHANCER V.101S,I309606923,CN,27440.00,SKIM COAT,"7,951.94",442811.00
4-Oct,MINTRADE CORPORATION,"GLOBECHEM RESOURCES CO., LIMITED",LEOPARD 0865 034S,EGLV097860009214,MY,48630.00,STC  UREA GLUE  IN FLEXI BAG  NON HAZARDOUS,"13,130.10",726279.00
29-Oct,LEV818 INTERNATIONAL TRADE,GAMRON INDUSTRIES SND BHD,ESPERANZA 0017,PKGCB18010946,MY,25000.00,STC BONDLINE THERMOPLASTIC ROADMARKING,"16,957.31",920863.00
18-Oct,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL (THAIL,NEFELI 1803,96017,TH,18000.00,STC MODIFIED STARCH (TAPIOCA),"12,463.84",684659.00
11-Oct,MINTRADE CORPORATION,"GLOBECHEM RESOURCES CO., LIMITED",SINAR SUMBA 0868  014S,EGLV097860009401,MY,90840.00,STC PHENOL/UREA GLUE IN FLEXIBAG NON HAZARD,"33,749.75",1852643.00
18-Oct,MINTRADE CORPORATION,"GLOBECHEM RESOURCES CO., LIMITED",LEOPARD 0869 036S,EGLV097860009729,MY,69350.00,"STC UREA GLUE IN FLEXI BAG, NON HAZARDOUS","18,724.50",1031800.00
25-Oct,MINTRADE CORPORATION,"GLOBECHEM RESOURCES CO., LIMITED",SINAR SUMBA 0870 015S,EGLV097860010034,MY,92310.00,STC UREA/PHENOL GLUE IN FLEXI BAG NON HAZARD,"34,794.45",1902389.00
31-Oct,POLARA CHEMICAL CORP.,CHEMIX GURU LTD.,SINAR SUMBA 0870 015S,EGLV003802891548,TW,10020.00,WHITE GLUE,"9,948.00",570953.00
24-Oct,TOP POLYMER INC,COOPERATIE AVEBE U.A,COSCO HAIFA 048S,COSU4513438150,NL,17500.00,1 X 20 CONT STC 700 PAPER BAGS OF AVEDEX 36,"19,866.88",1119232.00
3-Oct,TURRIS PHIL. INC.,"SHANDONG YUXIN BIO-TECH CO., LTD",MS EAGLE,GOSUQIN3772897,CN,25000.00,1250 BAGS ISOLATED SOY PROTEIN,"52,450.00",2866906.00
8-Oct,BORLA ENTERPRISES,SHANDONG SINOGLORY HEALTH,HYUNDAI GLORY,TAO10MNL18TIF539,CN,23230.00,1250 PKGS. ISOLATED SOY PROTEIN,"16,414.00",916217.00
19-Oct,GRAFIKA DISTRIBUTORS INC.,GADEN CORPORATION,VNL RUBY S001,SKAMNL1810008MU,TW,16470.00,"GLUE CHIPS 301,307,501","39,299.18",2248961.00
3-Oct,TURRIS PHIL. INC.,TATE AND LYLE INGREDIENTS,APL SANTIAGO,NAM9195420,US,19278.00,17 PALLETS STALEY CONFECTIONER'S G STARCH,"24,675.84",1396406.00
29-Oct,BORLA ENTERPRISES,DOW CHEMICAL SILICONE KOREA,KALAMAZOO,PUS10MNL18TIF103,KR,16375.00,17 PKGS. SILICONE SEALANT,"10,518.16",606059.00
4-Oct,BORLA ENTERPRISES,DOW CHEMICAL SILICONE KOREA,KALAMAZOO,PUS10MNL18TIF099,KR,16498.00,17 PKGS. SILICONE SEALANT,"10,291.00",597310.00
31-Oct,BORLA ENTERPRISES,DOW CHEMICAL SILICONE KOREA,KALAMAZOO,PUS10MNL18TIF102,KR,16577.00,17 PKGS. SILICONE SEALANT,"9,276.00",535471.00
26-Oct,BORLA ENTERPRISES,HANGZHOU XIAORAN IMP & EXP,SITC DALIAN,SHA10MNL18TIF629,CN,13322.00,1780 CTNS. SEALANT,"9,837.00",567398.00
5-Oct,BORLA ENTERPRISES,DOW CHEMICAL SILICONE KOREA,KALAMAZOO,PUS10MNL18TIF098,KR,16251.00,18 PKGS. SILICONE SEALANT,"10,245.00",594678.00
24-Oct,VET. ONE INC.,CHINA JIANGSU CHANGZHOU OREINT,SITC SEMARANG 1820S,SNL8SHPL3700598,CN,4500.00,180 BAGS SUNZYME (FOR ANIMAL FEED ONLY),"8,600.16",470044.00
1-Oct,ATLANTA  INDUSTRIES INC,HP INTERNATIONAL,HYUNDAI GLOBAL V.061,GOSUBOM6218851,IN,9331.00,1X20 CNTR STC 2160 PACKAGES ATLANTA UPVC,"13,646.88",789927.00
23-Oct,PHSI TRADING SALES INC.,RJ LONDON CHEMICALS IND. CO. L,HAYLING ISLAND,EGLV050800933865,TH,12832.00,1x20' stc: 720 ctns of WALL PUTTY GALLON,"14,846.00",818459.00
24-Oct,ALL INCLUSIVE SALES INC.,AMERSEAL INDUSTRIAL SDN BHD,EVER BOOMY V 1217 004N,EGLV095800107141,MY,10296.00,1X40 CNTR STC 610 CARTONS OF SILICONE SEALAN,"53,136.16",2892255.00
3-Oct,FIBERWORLD INC.,RUGAO JAOUR ADHESIVE PRODUCTS,UNI-ACTIVE V.412E,EGLV142801220710,CN,25000.00,1X40 CTNR STC 1000 CTNS HOT MELT ADHESIVE JM,"53,428.00",2923037.00
9-Oct,FIBERWORLD INC.,RUGAO JAOUR ADHESIVE PRODUCTS,HYUNDAI GLORY V.102S,ASHMSYL1020673,CN,25000.00,1X40 CTNR STC 1000 CTNS HOT MELT ADHESIVE JM,"51,796.00",2830591.00
24-Oct,FIBERWORLD INC.,JIANGSU JAOUR HOT MELT,MARIA SCHULTE V.OXA15S,ASHMSMS15S0670,CN,25000.00,1X40 HC CTNR STC 1000 CTNS HOT MELT ADHESIVE,"51,665.00",2812767.00
1-Oct,ORO FILIPINO ENTERPRISES & DEVT/,ENNIS MANUFACTURING SDN BHD,CUCKOO HUNTER 018S,COSU4007735570,GB,20000.00,"1X40 STC 20 PALLET BRIDGE JOINTING M,ATERIAL","19,972.40",1156925.00
9-Oct,SEALBOND CHEMICAL INDUSTRIES INC.,HOYLAKE TECHNOLOGY PTE LTD,ANDANTE 1864,82615,RU,15365.00,1X40 STC EUROPRIMER,"16,661.44",966553.00
19-Oct,SEALBOND CHEMICAL INDUSTRIES INC.,HOYLAKE TECHNOLOGY PTE LTD,NYK CRANE 010E,N688022546,RU,14290.00,1X40 STC EUROPRIMER,"15,539.59",901183.00
15-Oct,TECHNICAL MASTER TRADING CORP.,CHWEN SHYANG ENTERPRISE CO LTD,VNL RUBY SOD1,0018C73821,TW,20490.00,1x40' stc: 176 drums GLUE FOR PAPER PRODUCTS,"15,865.85",919766.00
17-Oct,L.G. ATKIMSON IMPORT EXPORT INC.,NOVOZYMES MALAYSIA SDN BHD,KOTA JUTA/0338E,01PKG0157448,CN,1440.00,2 PLTS STC DENIMAX CORE 6400 S,"18,000.00",1012006.00
17-Oct,EASY BIO PHILIPPINES INC.,EASY BIO INC,EVER BEADY VOYAGE 1680-009S,GLNKFMA18091103,KR,20000.00,ENDONASE PLUS PHYTAMAX ENDOFEED,"62,209.15",3491840.00
5-Oct,D'LUXE BAGS PHILIPPINES INC.,LUEN THAI FOOTWEAR MACAO COMME,ASIA IPSA VS086S,CTIBSEMNL800410HK,HK,1900.00,206 WATER GLUE BRUSH,"10,383.40",594594.00
16-Oct,BORLA ENTERPRISES,DOW CHEMICAL SILICONE KOREA,WAN HAI 203,PUS10MNL18TIF100,KR,11310.00,23 PKGS. SILICONE SEALANT,"8,766.00",509215.00
11-Oct,PPG INDUSTRIES SALES INC.,SHANGHAI GUANSHANG INTL TRADE CO LT,HYUNDAI GLORY 102S,HDMUQSPH7521749,CN,10348.00,2K NEXA PE PUTTY (KIT),"21,873.58",1200365.00
10-Oct,TURRIS PHIL. INC.,TATE AND LYLE INGREDIENTS,EVER LIBRA,EGLV415810318842,US,38556.00,34 PALLETS X-PAND'R STARCH,"39,519.90",2232831.00
25-Oct,DAFFID INDUSTRIES INCORPORATED,HANGZHOU HENGYI VET CO LTD,SITC SEMARANG,SITGSHMSK08242,CN,55500.00,3X20 CONT STC  HY BOND PELLET BINDER,"58,110.00",3163824.00
17-Oct,MATERIALS SOLUTIONS  INC.,"SEKISUI FULLER CO.,LTD",EVER BALMY 1218-013S,TCLJ8011770,JP,4512.00,6 PLTS ADHESIVE (SEKISUIBOND DG-A),"21,093.60",1155124.00
22-Oct,SUPERIORVET INC.,TEREOS STARCH AND SWEETENERS,CMA CGM ALASKA,ANT1179482,BE,18000.00,720BAGS SOLPRO 508 SOLUBLE WHEAT PROTEIN,"29,900.81",1644807.00
9-Oct,BORLA ENTERPRISES,MOHM CHEMICAL SDN BHD,MAGNAVIA,PGU09MNL18TIF005,MY,8649.00,937 CTNS. SILICONE SEALANT,"9,248.56",537769.00
16-Oct,GILVAN PACKAGING CORPORATION,ROHM AND HAAS SINGAPORE PTE,LOBIVIA,SIN10854700,SG,14800.00,ADHESIVE,"15,874.24",915086.00
22-Oct,GILVAN PACKAGING CORPORATION,ROHM AND HAAS SINGAPORE PTE,KOTA JUTA,SIN10248000,SG,14800.00,ADHESIVE,"15,430.24",887824.00
8-Oct,HENKEL PHILIPPINES INC.,HENKEL ADHESIVES COMPANY LTD,FU XINF DA 8 180918,UTCSE1809060,CN,4000.00,ADHESIVE (AQUENCE LG 32CN 21),"8,643.75",503605.00
25-Oct,HENKEL PHILIPPINES INC.,HENKEL ADHESIVES COMPANY LTD,AREAPOLIS 0407-63S,UTCSE1809091,CN,4000.00,ADHESIVE (AQUENCE XP 210 20KG),"6,376.30",372902.00
4-Oct,HENKEL PHILIPPINES INC.,HENKEL ADHESIVES TECHNOLOGIES,MAGNAVIA 18021S,UTCSE1809095,CN,2725.00,"ADHESIVE (TECHNOMETL COOL 1501 25KG,","7,278.07",401787.00
23-Oct,KORPACK PHILIPPINES CORPORATION,KORPACK CORPORATION,SIRI BHUM,EKLX1810005,KR,11130.00,"ADHESIVE- D-3500, D-30, D-3612, CL-30K, D-98","9,876.25",567112.00
29-Oct,BOLIMA TRADING,PUNING JUN HAO YU TRADING,URU BHUM 18001S,26708,CN,2350.00,ADHESIVE TAPE (SLD) (MC-01) (12.7X18X18MM),"5,305.42",289735.00
5-Oct,GILVAN PACKAGING CORPORATION,ROHM AND HAAS SINGAPORE (PTE),ANONA IPSA,SIN09247486,SG,14000.00,ADHESIVES,"14,323.20",828016.00
9-Oct,HENKEL PHILIPPINES INC.,HENKEL ADHESIVES COMPANY LTD,FU XINF DA 8 180918,UTCSE1809036,CN,3720.00,AQUENCE XP 210,"6,122.81",359832.00
4-Oct,MEGA TMCTM VENTURES INC,GOLD MOUNT (XIAMEN)IMPORTING & EXPO,BAI FU,9350,CN,17375.00,AQUEOUS LAMINATE ADHESIVE,"21,965.11",1206837.00
12-Oct,PHILIPPINE CHEMSTEEL IND. INC,GAMRON INDUSTRIES SDN BHD,RHL CONSTANTIA,99447,MY,21150.00,"AS ADDRESSED 1X20 1,040 BAGS THERMOPLASTIC R","16,717.90",915183.00
4-Oct,COLUMBIA INTERNATIONAL FOOD,GELNEX INDUSTRIA E COMERCIO LTDA,SANTOS EXPRESS 827E,AWSL165984,BR,25000.00,BEEFSKIN GELATIN 220 BLOOM 20 MESH,"139,433.75",7826759.00
1-Oct,M2 ADVANCE TECH. INC.,GCP (SINGAPORE) PTE LTD,KOTA JUTA,KP118MNS09060,SG,15540.00,"BETECM5 CRYSTALLIZATION CEM, BETEC FLEX S150","18,450.99",1064545.00
31-Oct,FD COIL PHILIPPINES INC.,"FURUKAWA DENSHI CO., LTD.",NASIA V. 178S,JPPHTYO03303,JP,140.00,BONDING AGENT,"7,947.32",457136.00
9-Oct,FD COIL PHILIPPINES INC.,"FURUKAWA DENSHI CO., LTD.",NASIA V. 177S,JPPHTYO03266,JP,140.00,BONDING AGENT,"7,940.19",455735.00
9-Oct,ARMSCOR GLOBAL DEFENSE INC,ARMSCOR PRECISION INTERNATIONAL,PR103,GEPF22922,US,245.00,BULLET PROOF SEALANT,"6,657.59",385707.00
11-Oct,SCAD SERVICES (S) PTE. LTD. - PHIL,HRD SINGAPORE PTE LTD,SITC SHIMIZU 1826S,SITSMMS1802883,JP,1498.00,CEMEDINE 3000 GEL HI-SPEED (ADHESIVE) MOQ=10,"10,182.79",582593.00
23-Oct,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,HRD SINGAPORE PTE LTD,AS LAURETTA 1830S,SITSMMS1803226,JP,17294.00,CEMEDINE EM346 1KG 12PC/BOX,"64,760.49",3688395.00
12-Oct,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,HRD SINGAPORE PTE LTD,SITC SHIMIZU 1826S,SITSMMS1802884,JP,9192.00,CEMEDINE EM346 1KG 12PC/BOX,"49,024.37",2796859.00
18-Oct,SCAD SERVICES (S) PTE. LTD. - PHIL,HRD SINGAPORE PTE LTD,AS LAURETTA 1830S,SITSMMS1803242,JP,1255.00,CEMEDINE EM425 20KG/BOX,"7,803.73",445666.00
24-Oct,SCAD SERVICES (S) PTE. LTD. - PHIL,HRD SINGAPORE PTE LTD,SITC DALIAN 1828S,SITSMMS1803239,JP,554.00,CEMEDINE SUPER X CLEAR (20ML),"6,106.88",347793.00
3-Oct,SCAD SERVICES (S) PTE. LTD. - PHIL,HRD SINGAPORE PTE LTD,SITC DALIAN 1826S,SITSMMS1802882,JP,288.00,CEMEDINE SUPER X CLEAR (20ML),"6,000.42",343259.00
1-Oct,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,HRD SINGAPORE PTE LTD,SITC SHIMIZU 1824S,SITSMMS1802696,JP,15207.00,CEMEDINE UM360 180KG/DRUM,"87,944.90",5010683.00
31-Oct,CORNELL INGREDIENTS CORPORATION,ROQUETTE ITALIA SPA,NYK BLUE JAY 013E,M600264681,IT,19000.00,CLEARAM CH 30 10,"18,134.33",1016511.00
22-Oct,CORNELL INGREDIENTS CORPORATION,ROQUETTE ITALIA SPA,MILLAU BRIDGE 017E,M600261676,IT,19000.00,CLEARAM CH 30 10,"18,050.00",1015049.00
15-Oct,RICHMOND WATERPROOFING INC,XYPEX CHEMICAL CORP,OOCL ROTTERDAM,60885,CA,18142.00,CONCRETE WATERPROOFING PRODUCTS,"20,004.50",1147656.00
2-Oct,COLUMBIA INTERNATIONAL FOOD,GELITA AUSTRALIA PTY LTD.,MAERSK KARUN 690N,SUDU38BNE007653X,AU,20000.00,EDIBLE GELATINE BEEFSKIN 800X25KG BAGS,"113,965.00",6214190.00
4-Oct,INNOVATRADE INGREDIENTS CORPORATION,GF OVORDY S.P.A.,STADT DRESDEN 306S,ONEYGOAU18283700,IT,25500.00,EGG ALBUMEN POWDER,"184,780.00",10348947.00
18-Oct,SCAD SERVICES (S) PTE. LTD. - PHIL,HRD SINGAPORE PTE LTD,AS LAURETTA 1830S,SITSMMS1803242,JP,874.00,EIMELT W-1515S (CHEMICAL),"5,436.63",310647.00
16-Oct,SAMSUNG ELECTRO-MECHANICS,SAMSUNG SDI CO LTD,HEUNG-A HAIPHONG 0103S,1810VMF061,KR,1100.00,EPOXY MOLDING COMPOUND,"19,147.00",1107243.00
12-Oct,GLOBALINK EXIMPORT TRADING CORP.,SHANGHAI JIUYA INDUSTRIAL CO LTD,HYUNDAI GLORY V 102S,SSHMN8090001,CN,2820.00,EPOXY RESIN ADHESIVE,"6,589.39",360834.00
3-Oct,DCJ ENTERPRISES,SARIA INTERNATIONAL INC,SINGAPORE V041S,LAXMNS8139592D,US,6728.00,GASKET SHELLAC STOP LEAK POWDER,"9,818.92",566769.00
18-Oct,MEGA POLYGUMS CORP,FOODMATE CO LTD,HYUNDAI GLORY,APLU104522333,CN,6000.00,GELATIN 220 BLOOM (40-60 MESH),"28,303.50",1546144.00
12-Oct,INNOVATRADE INGREDIENTS CORPORATION,GELITA AUSTRALIA PTY LTD,OLIVIA MAERSK 692N,SUDU38BNE008060X,AU,18000.00,GELATIN POWDER,"104,615.00",5684571.00
15-Oct,NEWCHEM COMPANY INC.,SHANGHAI FUXIN FINE CHEMICAL,SITC SHIIZU V.1826S,SITGSHMSK06813,CN,10000.00,GELATINE 220 BLOOM (FOOD GRADE),"48,158.34",2620146.00
4-Oct,PONDEROSA LEATHER GOODS CO. INC.,TRION CORPORATION,NYK SILVIA 05015,TCLJ8009357,JP,645.00,GLOVE GREASE,"9,872.09",566345.00
29-Oct,AAIN PHILIPPINES CORPORATION,JUNYO SHOJI KAISHA LTD,TRF KAYA 18001S,WTRMNL1810840,CN,120.00,GLUE,"6,906.37",415138.00
3-Oct,SKYFIRE INTERNATIONAL TRADING CORP.,"PUNING JUN HAO YU TRADING CO., LTD",MAGNAVIA,9893,CN,4500.00,GLUE,"6,600.97",362309.00
15-Oct,SOUTHTRANS TRADING,"SHEN ZHEN GUI HAO CHENG TRADE CO.,L",MAGNAVIA V.18021S,210820,CN,2877.00,GLUE,"6,229.09",342277.00
19-Oct,MARSHTOMP TRADING,QUANZHOU TIANXIA IMPORT AND,HE SHENG,MCLPSHU001167,CN,4544.00,GLUE - GLUE STICK,"6,034.87",331468.00
30-Oct,TIMES TRADING CO INC,SANFORD LP,TAYMA,TVLLAX02153,US,11829.00,"GLUE ALL, ETC","54,550.39",3102434.00
17-Oct,TIMES TRADING CO INC,NINGBO PASCO UNITED INDS CO LT,DONG FANG QIANG,LSSZEC18095461,CN,30299.00,GLUE ALL. ETC,"82,713.07",4512309.00
19-Oct,TIMES TRADING CO INC,NINGBO PASCO UNITED INDS CO LT,ISAO,LSSZEC18095198,CN,11488.00,GLUE ALL. ETC,"25,717.52",1407357.00
8-Oct,HIT INTERNATIONAL PHILS. INC.,JPT CORPORATION,AS RAFAELA S006,0018C66951,TW,12740.00,GLUE FOR PAPER PRODUCT,"9,850.52",568177.00
15-Oct,GOLDEN OX CALIBER ENTERPRISE,TEX YEAR FINE CHEMICAL (GUANGZ,ANASSA,17386,CN,16625.00,GLUE STICK,"15,020.89",825835.00
24-Oct,CROWN SUPPLY CORP,NINGBO DELI IMP & EXP CO LTD,HANSA DRAKEBURG 1809,63622,CN,5649.00,GLUE STICK,"14,412.90",782073.00
3-Oct,TIMES TRADING CO INC,JIANGSU XINGDA STATIONERY GROU,ISAO,LSSZEC18091049,CN,6048.00,"GLUE STICK, ETC","47,590.34",2607994.00
22-Oct,TIMES TRADING CO INC,JIANGSU XINGDA STATIONERY GROU,HYUNDAI GLORY,LSSZEL18090650,CN,2007.00,"GLUE STICK, ETC (ELMER'S GLUE BRAND)","15,546.14",848971.00
31-Oct,MARSHTOMP TRADING,"YIWU LIHANG IMPORT&EXPORT CO.,",SEASPAN NINGBO 020S,COAU7057076220,CN,13311.00,"GLUE, SHOE GLUES","14,890.20",818686.00
23-Oct,AGRI SPECIALIST INC,DANISCO SINGAPORE PTE LTD,LOBIVIA V.076E,X1808255MNL003,SG,2950.00,GRAINGAIN AFP 900,"55,602.18",3106998.00
17-Oct,D'LUXE BAGS PHILIPPINES INC.,LUEN THAI FOOTWEAR MACAO COMME,MAGNAVIA V18022S,CTIBSEMNL800421HK,HK,1200.00,HOT MELT ADHESIVE ON ONE SIDE OF THE WIDE,"6,566.93",375438.00
29-Oct,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,HRD SINGAPORE PTE LTD,SITC DALIAN 1828S,SITSMMS18032272,JP,10129.00,HOTMELT ADHESIVE JM-6185-F 20KG SEKISUI,"47,288.91",2692678.00
2-Oct,PV TECH PTE. LTD. PHIL. BR. OFFICE,SHANGHAI HUITIAN NEW MATERIAL,DOANG FANG QIANG V.1817S,SHMNL1808161402,CN,2700.00,HT906Z PVC MODULE RTV SEALANT,"9,601.30",570743.00
15-Oct,PV TECH PTE. LTD. PHIL. BR. OFFICE,SHANGHAI HUITIAN NEW MATERIAL,WAN HAI 306 V.S254,SHMNL1809120703,CN,2700.00,HT906Z PVC MODULE RTV SEALANT,"9,601.30",569123.00
