DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
19-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,SAN PEDRO 18001S,PTMNN1811008,CN,3000.00,ADHESIVES 766N,"7,391.01",395598.00
14-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,TRF KAYA 18002S,PTMNN1811007,CN,4500.00,ADHESIVES A068,"12,043.37",643275.00
27-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA 18018S,PTMNN1811013,CN,3000.00,ADHESIVES A068,"8,082.37",427599.00
19-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,SAN PEDRO 18001S,PTMNN1811008,CN,3000.00,ADHESIVES A068,"7,998.93",428049.00
14-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,TRF KAYA 18002S,PTMNN1811007,CN,2000.00,ADHESIVES NP 585,"9,977.26",533085.00
19-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,SAN PEDRO 18001S,PTMNN1811008,CN,2000.00,ADHESIVES NP 585,"9,940.01",531682.00
27-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA 18018S,PTMNN1811013,CN,8700.00,ADHESIVES NP 71KN,"17,532.28",925968.00
7-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,URU BHUM 18002S,PTMNN1810019,CN,19950.00,ADHESIVES P049,"40,823.80",2317530.00
14-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,TRF KAYA 18002S,PTMNN1811007,CN,2250.00,ADHESIVES P8 11N,"5,010.04",268204.00
19-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,SAN PEDRO 18001S,PTMNN1811008,CN,2600.00,ADHESIVES UE 8SF,"13,642.98",729380.00
14-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,TRF KAYA 18002S,PTMNN1811007,CN,1500.00,ADHESIVES UE 8SF,"7,900.45",422330.00
29-Nov,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,ZANTE V. 065E,GALSE181107501,SG,267.00,ADHESIVEíË - HUNTSMAN 2014-1,"18,026.61",997127.00
