DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
17-Apr,LOTUSORB ENTERPRISES,VEDAN VIETNAM ENTERPRISE,AMALIA C 040B,OOLU2602067570,VN,54000.00,MODIFIED STARCH(ACETYLATED DISTARCH ADIPATE,"29,140.00",1539217.00
16-Apr,WALL VISION CORPORATION,MOMENTIVE PERFORMANCE,NYK FUJI 065S,HLCUTYO180309014,JP,5714.00,1 X 20 CONT STC 30 PKGS OF SILICONE SEALANTS,"26,520.00",1393739.00
11-Apr,HAMBURG TRADING CORPORATION,CARGILL INCORPORATED,HANNOVER BRIDGE V.068W,MOLU26016342438,US,16250.00,1 X 20 CONTAINER STC 650 BAGS C TEX 06205 MO,"14,365.49",780865.00
26-Apr,HAMBURG TRADING CORPORATION,CARGILL INCORPORATED,HENRY HUDSON BRIDGE,MOLU26016668276,US,16250.00,1 X 20 CONTAINER STC 650 BAGS C TEX 06205 MO,"14,365.46",785217.00
18-Apr,CHAROEN POKPHAND FOODS PHILS. CORP.,DANISCO SINGAPORE PTE. LTD.,GUENTHER SCHULTE,MCB227627,SG,10000.00,1 X 40 CONT STC 12 PALLETS AXTRA PHY 5000L,"90,976.20",4896681.00
6-Apr,AP MAGNA CHEM DISTRIBUTION CORP.,CHEM-BASE (NANTONG) LABORATORI,NAVIOS AMARILLO V.099XAS,KMTCTAO3298276UWS,CN,25000.00,1 X 40 CONT STC 1250 BAGS OF ISP,"40,988.00",2161111.00
4-Apr,HAMBURG TRADING CORPORATION,CARGILL INCORPORATED,HANNOVER BRIDGE,MOLU26016188739,US,16010.00,1 X 40 CONTAINER STC 28 PALLETS C TEX 06205,"23,937.78",1303898.00
10-Apr,STT PHILIPPINES INC,STT INC.,CAPE NABIL 035S,YOKACK01186,JP,1268.00,1043509-AA/1043510-AA SILICONE SEAL AGENT,"18,710.09",1014495.00
12-Apr,MEGA TMCTM VENTURES INC,MILLION RISE INVESTMENTS LTD,SFLAVON,71834,TW,14750.00,118 DRUMS WATER BASED OPP FILM LAMINATING AD,"13,275.00",737221.00
23-Apr,WUERTH PHILS. INC.,WUERTH INTERNATIONAL AG,MOL BEYOND 075E,DEHEN0000025604,DE,1722.00,1872 ASSEMBLY FOAM  IC-PU-B2-AT3-750ML,"10,236.07",566729.00
26-Apr,REPUBLIC CHEMICAL INDUSTRIES INC.,SOUDAL LIMITED,GREEN ACE 269VOSCNC,ACUW001686,CN,10314.00,1X20 ACRYLIC SEALANT BOSS 252,"19,970.28",1052051.00
26-Apr,SAGAWA GLOBAL LOGISTICS PHILIPPINES,MACDERMID PERFORMANCE SOLUTION,BUXMELODY V.1655-096N,SEATF1804010201,SG,17206.00,"1X20 CNTR 20 PLTS STC: ULTRA ETCH FL, ULTRA","26,299.51",1423230.00
4-Apr,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,CHILOE ISLAND,MCB191024,SG,1000.00,1X20 CONT STC AXTRA PHY 10000 TPT FEED PREMI,"7,648.76",414560.00
19-Apr,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,FELIXSTOWE BRIDGE,OOLU2026061990,SG,2000.00,1X20 CONT STC AXTRA XAP 101 TPT FEED PREMIX,"42,835.37",2297928.00
11-Apr,MONDE NISSIN CORPORATION,GENERAL STARCH LIMITED,MOL HORIZON 1102E,BKKCB18001903,TH,19000.00,1X20 CONT STC MODIFIED TAPIOCA STARCH,"13,652.21",721603.00
25-Apr,MONDE NISSIN CORPORATION,GENERAL STARCH LIMITED,SITC LIAONING V 1815N,SITGLCMN122706,TH,19000.00,1X20 CONT STC MODIFIED TAPIOCA STARCH,"13,652.21",722232.00
16-Apr,MONDE NISSIN CORPORATION,GENERAL STARCH LIMITED,ISEACO FORTUNE 1815N,BKKCB18004667,TH,19000.00,1X20 CONT STC MODIFIED TAPIOCA STARCH,"13,652.19",721138.00
13-Apr,MELWINJAY TRADING,KLEBCHEMIE,MSC ERICA 808E,83744,DE,19800.00,1X20 CONT. STC KLEIBERIT WOOD GLUE,"43,100.30",2369564.00
17-Apr,HENKEL PHILIPPINES INC.,PT.HENKEL ADHESIVE TECHNOLOGIE,NAVIOUS FELICITAS,710015,ID,3575.00,1X20 CTR STC TECHNOMELT SUPRA 100 ADHESIVE,"11,659.40",617561.00
19-Apr,BAYER PHILIPPINES INCORPORATED,ADISSEO ASIA PACIFIC PTE LTD,FELIXSTOWE BRIDGE 060,SEMNL180429402,SG,17500.00,1X20 ROVABIO MAX ADVANCE P25 & TFLEX 25,"175,606.46",9440889.00
24-Apr,PROCTER & GAMBLE PHILIPPINES INC,GENENCOR INTERNATIONAL B.V.,CSCL STAR,ANT1141283,FI,10000.00,1X20 STC  PREFERENZ GRANULAR PROTEASE,"53,724.82",2895541.00
19-Apr,BAYER PHILIPPINES INCORPORATED,ADISSEO ASIA PACIFIC PTE LTD,FELIXSTOWE BRIDGE 060,SEMNL180429403,SG,13936.00,"1X20 STC ROVABIO MAX ADVANCE L 200L, TFLEX25","142,511.54",7663621.00
24-Apr,ACS MANUFACTURING CORPORATION,DANISCO SINGAPORE PTE LTD,VALENCIA EXPRESS V.1807W,HLCUANR180231598,FI,10000.00,1X20 STC.: 500 CARTONS SMARTENZ 2210,"65,000.00",3501310.00
13-Apr,SHINDENGEN PHILIPPINES CORPORATION,PANASONIC MANUFACTURING AYUTHAYA CO,GUAYAQUIL BRIDGE V. 735E,ONEYBKKU02991700,TH,11880.00,1X20FR EPOXY ENCAPSULATION MATERIAL,"43,335.32",2335579.00
20-Apr,SHINDENGEN PHILIPPINES CORPORATION,PANASONIC MANUFACTURING AYUTHAYA CO,CALICANTO BRIDGE V. 245E,ONEYBKKU02997600A,TH,11880.00,1X20RF EPOXY ENCAPSULATION COMPOUND,"44,334.28",2387619.00
19-Apr,SAGAWA GLOBAL LOGISTICS PHILIPPINES,MACDERMID PERFORMANCE SOLUTION,EVER BLISS V.1654-010N,SEATF1804007701,SG,20248.00,"1X40 CNTR 23 PLTS STC: ULTRA ETCH FL,AMMONIU","30,422.84",1647502.00
3-Apr,IMCD PHILIPPINES CORPORATION,BHJ AS,LOBIVIA,HLCUCPH180204019,DK,22000.00,1X40 CNTR. STC: 1100 BAGS OF SCANPRO TM 1015,"58,675.65",3114070.00
2-Apr,IMCD PHILIPPINES CORPORATION,BHJ AS,LOBIVIA,HLCUCPH180203199,DK,19000.00,1X40 CNTR. STC:1000 BAGS OF SCANPRO TM BEEF9,"129,632.25",6852553.00
5-Apr,HAMBURG TRADING CORPORATION,CARGILL INCORPORATED,HONG KONG BRIDGE V. 054W,MOLU26016417352,US,19125.00,1X40 CONTAINER STC: 765 BAGS C TEX 06214,"16,330.67",891295.00
12-Apr,MEGASOFT HYGIENIC PRODUCTS INC,SHENZHEN GUI HAO CHENG TRADE,MAX KUBO,ACUW001666,CN,20848.00,"1X40 CTR STC ADHESIVE H4394, TEP 517 & TEP 8","26,764.61",1409623.00
5-Apr,HENKEL PHILIPPINES INC.,HENKEL ADHESIVE TECHNOLOGIES,MOL HOPE,SSGN2630453990,VN,18000.00,1X40 CTR STC LOCTITE BONDACE 7103LTF (E) ADH,"45,900.00",2415625.00
11-Apr,HENKEL PHILIPPINES INC.,HENKEL ADHESIVE TECHNOLOGIES,MOL HORIZON 1102E,SSGN2630456548,VN,18000.00,1X40 CTR STC LOCTITE BONDACE 7103LTF (E) ADH,"45,900.00",2407307.00
6-Apr,ACASTILLO ENTERPRISES,AMERSAL INDUSTRIAL SND. BHD,ITAL MODERNA 0822,EGLV095800019861,MY,19608.00,1X40 SILICONE CARTRIDGE ETC. (HARDEX BETA GR,"15,972.18",890258.00
24-Apr,FRABELLE CORPORATION,"QINGDAO LANKANG INTERNATIONAL CO.,L",COSCO FUKUYAMA 068S,COAU7042160660,CN,22000.00,1X40 SOY PROTEIN ISOLATED,"52,360.00",2749635.00
25-Apr,FRABELLE CORPORATION,"QINGDAO LANKANG INTERNATIONAL CO.,",SEASPAN NINGBO 012S,COAU7042172370,CN,22000.00,1X40 SOY PROTEIN ISOLATED,"52,360.00",2749635.00
11-Apr,FRABELLE CORPORATION,"QINGDAO LANKANG INTERNATIONAL CO.,L",SEASPAN NINGBO 011S,COAU7042154780,CN,22000.00,1X40 SOY PROTEIN ISOLATED (PUREPRO 90E),"52,360.00",2756721.00
12-Apr,INGREDION PHILIPPINES INC.,INGREDION INC,OOCL GENOA V 022W,OOLU2600821830,US,18348.00,1X40GP STC THERMTEX TRUETRACE IP,"19,932.77",1085074.00
23-Apr,INGREDION PHILIPPINES INC.,INGREDION INC,MALIK AL ASHTAR V 026W,HLCUBSC1802ARMB8,US,18371.00,1X40HQ CNTR STC BATTER BIND S TRUETRACE IP,"14,245.11",780346.00
12-Apr,INGREDION PHILIPPINES INC.,INGREDION INC,OOCL GENOA V 022W,OOLU2600821800,US,19432.00,1x40HQ STC NATIONAL   78 0432 MODIFIED CORN,"55,297.89",2982476.00
5-Apr,HAMBURG TRADING CORPORATION,CARGILL INCORPORATED,HANNOVER BRIDGE,MOLU26016567218,US,38250.00,2 X 40 CONTAINER STC: 34 PALLETS C TEX 06214,"32,661.73",1782392.00
24-Apr,SAVE EARTH TECHNOLOGIES AND SERVICE,ENVIRO-ZYME,CAPE TAINARO V.6,49784,US,1305.00,"20 PAILS ENVIRO-ZYME FOG DIGESTER 5B, BULK 5","22,032.83",1189703.00
24-Apr,CORD CHEMICALS INC.,"CARTELL CHEMICALS CO., LTD",EM HYDRA 1809,3MNN9EMH18090400,TW,1728.00,BULLDOG ALL PURPOSE 3G TUBE,"50,480.00",2777454.00
6-Apr,CORD CHEMICALS INC.,"CARTELL CHEMICALS CO., LTD",MAERSK WIESBADEN 1807,3MNN9MW1807CY0400,TW,1728.00,BULLDOG ALL PURPOSE,"50,480.00",2775009.00
13-Apr,HAMBURG TRADING CORPORATION,CARGILL DEUTSCHLAND GMBH,YM WITNESS V. 014E,NYKSHAMU01735600,DE,34000.00,2X20 CONTAINER STC: 1360 BAGS CTEX 06205,"30,057.60",1627126.00
19-Apr,HAMBURG TRADING CORPORATION,CARGILL BIO CHEMICAL CO LTD,MARIA SCHULTE,XDFF301961,CN,39700.00,2X20 CONTAINER STC: 1588 BAGS DISTARCH PHOSP,"41,239.21",2161473.00
10-Apr,MAGNOLIA INC.,VRS FOODS LIMITED,HYUNDAI FORCE,SFP180264491,IN,50000.00,2X40 CONTRS STC(2000 BAGS) RENNET CASEIN,"299,574.51",15787514.00
20-Apr,MEGASOFT HYGIENIC PRODUCTS INC,SHENZHEN GUI HAO CHENG TRADE,SINAR BRANI,81495,CN,42535.00,2X40 CTR STC ADHESIVE H4394,"52,728.77",2775515.00
13-Apr,NIPPON TECH BUILDERS,FLOWCRETE ASIA SDN BHD,TIANJAN BRIDGE V. 036E,EIH1830703Z,MY,50000.00,3 X 20 S.T.C 50 PLTS. INDUSTRIAL FLOORING PR,"10,452.00",591535.00
11-Apr,JEBSEN & JESSEN INGREDIENTS (P),VEDAN ( VIETNAM) ENTERPRISE CORP. L,ST BLUE 024E,OOLU2601544620,VN,54000.00,3 X 20 STC MODIFIED STARCH ACETYLALTED DISTA,"40,243.08",2116555.00
4-Apr,JEBSEN & JESSEN INGREDIENTS (P),VEDAN VIETNAM ENTERPRISE CORP. LTD,S BLUE 023N,OOLU2601575530,VN,54000.00,3 X 20 STC MODIFIED STARCH ACETYLATED DISTAR,"39,972.95",2109728.00
24-Apr,J-CHANNEL INGREDIENTS CORPORATION,TONGAAT HULETT STARCH (PTY) LTD.,ASTORIA BRIDGE,EGLV320830009284,ZA,86380.00,4 X 40 CNTR. UNIQ-C PREGELATINISED STARCH,"48,372.80",2637226.00
10-Apr,3M PHILS. INC.,3M COMPANY,COLOMBO 042S,OOLU2600784960,SG,801.00,40 200 GALS FB 2000 NF NEUTRAL ADHESIVE 5 GA,"5,803.77",317709.00
11-Apr,HAMBURG TRADING CORPORATION,CARGILL DEUTSCHLAND GMBH,YM WITNESS V. 014E,NYKSHAMU06005100,DE,72000.00,4X20 CONTAINER STC: 2880 BAGS C TEX 06214 AC,"61,482.00",3321404.00
2-Apr,AMPERE RESOURCES CORPORATION,BDP ASIA PACIFIC PTE LTD,CALICANTO BRIDGE 251N,30250,SG,6745.00,8 PK INTUMESCENT FIRESTOP SEALANT ELASTOMERI,"47,474.67",2608240.00
5-Apr,SPURWAY ENTERPRISES,SHANGHAI NATURE BUILDING,AS LAURETTA 1808S,SITGSHMNT12234,CN,5350.00,80 PAILS OF SB18-201 MULTIPURPOSE WATERBORNE,"7,868.22",420558.00
13-Apr,CENTURY PACIFIC FOOD INC.,GENERAL STARCH LIMITED,ITAL MASSIMA,EGLV050800281451,TH,20000.00,800 BAGS MODIFIED TAPIOCA STAR,"16,473.20",868574.00
25-Apr,INLAND WAREHOUSING & LOGISTICS DIV.,"THREEBOND CO., LTD",IWASHIRO V.254S,ONEYTY8AJ2400900,JP,364.00,821 NE THREEBOND BRAND PRODUCTS TB1354B/TB,"9,728.97",539015.00
30-Apr,ACASTILLO ENTERPRISES,FONG YI INDUSTRIES SDN BHD,ACX CRYSTAL 175N,ONEYPKGU02668900,MY,22875.00,915 BAGS CASTING COMPOUND S11,"12,710.23",706188.00
19-Apr,TRANS WORLD TRADING COMPANY,TOYOCHEM SPECIALTY CHEMICALS SDN BH,NATAL  V100N,MNL0061802,MY,2088.00,ADHESIVE - ( TEN - 4973B -1 -DM - PH ),"5,784.65",304498.00
10-Apr,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,LOBIVIA V. 064E,GALSE180306301,SG,467.00,ADHESIVE ARALDITE 2022 PART A,"33,008.56",1811911.00
10-Apr,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,LOBIVIA V. 064E,GALSE180306301,SG,467.00,ADHESIVE ARALDITE 2022 PART B (COMPONENT),"33,008.56",1811911.00
6-Apr,MAHLE FILTER SYSTEMS PHILS. CORP.,MAHLE FILTER SYSTEMS JAPAN CORP GLO,IWASHIRO 253S,33130,JP,10000.00,ADHESIVE OF 418P 3,"22,448.87",1237245.00
27-Apr,MAHLE FILTER SYSTEMS PHILS. CORP.,MAHLE FILTER SYSTEMS JAPAN CORP. GL,SITC KAOHSIUNG 1810S,32754,JP,25000.00,ADHESIVE OF 418P-3,"56,786.22",3131704.00
30-Apr,SAN TECHNOLOGY INCORPORATED,CORAL SERVICE CORP.,CAPE NABIL 037S,UKBMNL18044863,JP,600.00,ADHESIVE POWDER,"12,898.86",697357.00
13-Apr,WIN FORMULA INC,CONNWAY CO. LTD,COLOMBO 042S,KELMNL1804019,TW,520.00,ADHESIVE SPRAY,"8,539.17",467446.00
26-Apr,TRANS WORLD TRADING COMPANY,TOYOCHEM SPECIALTY CHEMICAL SDN.BHD,BUXMELODY V1655-096N,EGLV091830150912,MY,32000.00,ADHESIVE TM-585-60M-DM-PH,"121,872.40",6378560.00
26-Apr,FLEXIBLE PACKAGING PRODUCTS CORP.,TOYO-MORTON LTD,HEUNG-A GREEN 0138,CC4G38000400,JP,48000.00,ADHESIVE TOMORESTER 45S,"158,104.80",8310224.00
4-Apr,FLEXIBLE PACKAGING PRODUCTS CORP.,TOYO-MORTON LTD,GREEN ACE V.0140S,CC4G28000100,JP,16000.00,ADHESIVE TOMORESTER 45S,"52,701.60",2796726.00
17-Apr,FLEXIBLE PACKAGING PRODUCTS CORP.,TOYO MORTON LTD.,MAX KUDO V. 0267S,CC4G38000100,JP,16000.00,ADHESIVE TOMORESTER 45S,"52,701.60",2785253.00
20-Apr,FLEXIBLE PACKAGING PRODUCTS CORP.,TOYO-MORTON LTD,GREEN ACE V.0141S,CC4G38000200,JP,16000.00,ADHESIVE TOMORESTER 45S,"52,701.60",2789522.00
27-Apr,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,CAPE NABIL 037S,ONEYSM8AA9279800,JP,1538.00,"ADHESIVE, ARONALPHA, E-TEC, ETC","31,512.83",1735940.00
19-Apr,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,IWASHIRO 254S,ONEYSM8AA9094300,JP,1031.00,"ADHESIVE, ARONALPHA, E-TEC, SILICON SEALANT","22,864.91",1254643.00
3-Apr,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,IWASHIRO 253S,NYKSSM7AA7512700,JP,845.00,"ADHESIVE, ARONALPHA, E-TEC, SILICON SEALANT","19,120.99",1049793.00
10-Apr,WOODCARETECH MARKETING PHILIPPINES,AKZO NOBEL ADHESIVES PTE LTD,LOVIBIA V.064E,SWMNL1850371,SG,4483.00,"ADHESIVES (UF 1367, PVAC 3390, PVAC3339,","6,451.41",360735.00
10-Apr,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,LOBIVIA V. 064E,GALSE180306301,SG,453.00,ADHESIVEíË - HUNTSMAN 2014-1 (COMPONENT),"32,028.10",1758162.00
10-Apr,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,LOBIVIA V. 064E,GALSE180306301,SG,246.00,ADHESIVEíË - HUNTSMAN 2014-2 (COMPONENT),"17,378.51",955069.00
6-Apr,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,ASIA IPSA S061,0258A26725,CN,6400.00,ADVANTRA 8621 (HOT MELT ADHESIVES),"20,315.30",1064502.00
5-Apr,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER ADHESIVES MALAYSIA SDN,WAN HAI 105 N205,PKGSGL000412,MY,5400.00,ADVANTRA PHC 9256 (INDUSTRIAL ADHESIVES),"17,053.40",891387.00
26-Apr,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER ADHESIVES MALAYSIA SDN,CMA CGM VERDI 249E,PKGSGL000450,MY,5402.00,ADVANTRA PHC 9256 (INDUSTRIAL ADHESIVES),"17,048.84",892157.00
19-Apr,ALLTECH BIOTECHNOLOGY CORP,CUSTOMS FREIGHT SALES INC,EVER LIVING 023,CVGMNN8911255D,US,1000.00,ALLZYME VEGPRO,"5,765.65",315164.00
5-Apr,PHILIPPINE FLOUR MILLS (A DIVISION,MUEHLENCHEMIE GMBH & CO,PHILIPPA  SCHULTE 284XWN,HBG1227674,DE,12432.00,"ALPHAMALT GLOXY 12082 SC-180059,DECOLOX SC-1","302,864.29",16316608.00
4-Apr,BATAAN 2020 INC.,AMAZON PAPYRUS CHEMICALS LIMITED,NYK JOANA V.066N,MNLSE1803019701,SG,1829.00,AMICOAT TR 6112,"7,055.54",392196.00
4-Apr,PURATOS PHILIPPINES INC.,PURATOS NV,THALASSA MANA 0965 019E,OOLU4026451320,BE,475.00,"AMYLASE FONGIQUE, PREMIX Q-320,  PREMIX X870","12,976.14",700931.00
9-Apr,SAN MIGUEL BREWERY INC,"GENENCOR(CHINA) BIO-PRODUCTS CO., L",SFL AVALON V. 1807,9935,CN,5376.00,AMYLEX 4T(LIQUID ALPHA-AMYLASE),"19,446.29",1023537.00
18-Apr,JAIRATECH INC.,HUNSTMAN ADVANCED MATERIALS,SEASPAN HUDSON,DUC0031665001,GB,2530.00,"ARALDITE AV 138 M-1, ARALDITE 64-1","17,424.30",993430.00
3-Apr,MAEDAN ENTERPRISE INC.,ARDEX SINGAPORE PTE LTD.,KOTA JUTA 0325E,CMSSG1803529,SG,1960.00,"ARDEX WPM 950 GREY , ARDEX WPM 429 RAL 7001","11,124.01",616284.00
25-Apr,DEOVIR ARTS INCORPORATED,ENVIRONMENTAL TECHNOLOGY INC.,CAPE TAINARO,ORD1043332,US,300.00,ART SUPPLIES (EASY CAST EPOXY),"5,244.86",288474.00
19-Apr,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,FELIXSTOWE BRIDGE,OOLU2026061990,SG,700.00,AXTRA PHY 10000 TPT FEED PREMIX POWDER,"10,708.84",576022.00
16-Apr,JULRICK MARKETING,FLOWCRETE ASIA SDN. BHD.,TIANJIN BRIDGE V. 036E,EIH1830697Z,MY,14499.00,BASE A + HARDENER B + FILLER C PER PACK .,"32,582.40",1704788.00
6-Apr,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,OOCL HO CHI MINH CITY 021W,OOLU2101414800,US,18348.00,BATTERBIND S (TRUETRACE IP) - MODIFIED STARC,"14,230.78",782241.00
17-Apr,QUEEN-S INTERNATIONAL TRADING,BIOCHEM ZUSATZSTOFFE HANDELS,CSCL INDIAN OCEAN,COSU4513684390,DE,3500.00,BIO RELAX AND BIO SHIELD,"33,932.08",1824741.00
16-Apr,STT PHILIPPINES INC,"ELKEM SILICONES SHANGHAI CO.,",ISAO V.1806S,SITGSHMNL02187,CN,12000.00,BLUESIL TCS 7525 AR/B (RAW MATERIALS),"109,432.94",6003117.00
19-Apr,STT PHILIPPINES INC,"ELKEM SILICONES SHANGHAI CO.,",HAI LIAN 1808S,SITGSHMNL02188,CN,12000.00,"BLUESIL TCS 7525AR, BLUESIL TCS 7525 B","119,884.80",6563054.00
10-Apr,SUMI PHILIPPINES WIRING SYSTEMS,SUMITOMO WIRING SYSTEMS LTD,CAPE NABIL 035S,NYKSNG6KK2028500,JP,281.00,"BOND, BOND","5,728.36",315226.00
12-Apr,REPUBLIC CHEMICAL INDUSTRIES INC.,ACCUMETRIC SILICONES PRIVATE L,TIANJIN BRIDGE V. 036E,MCL52606,IN,7400.00,BOSS 322 BLACK SILICONE SEALANT,"33,152.00",1824018.00
25-Apr,ERCM PRODUCTS INTERNATIONAL INC.,FOSROC SDN BHD,EVER BLISS V.1654-010N,MYY180002218,MY,11000.00,"BRUSHBOND TGP, BRUSHBOND FLXIII, CONPLAST SP","7,877.07",415186.00
30-Apr,SCHENKER LOGISTICS INC,BUMPER SPECIALTIES,IWASHIRO V. 254S,1NY078645,US,3367.00,BS 19BL08X07RP BUMPER SPECILATIES BUMPER BS,"41,811.44",2305740.00
4-Apr,CARGILL TEXTURIZING SOLUTIONS,"CARGILL BIO-CHEMICAL CO., LTD",PHILIPPA SCHULTE V. 284,XDFF301952,CN,19750.00,C*STABITEX 05311,"13,141.65",697716.00
10-Apr,FORGEMS MARKETING CO. INC.,GRAIN PROCESSING CORPORATION,EVER ELITE V.1023W,MALY00608069,US,15876.00,C12F ACID MODIFIED CORN STARCH,"8,036.76",442786.00
13-Apr,PAREXGROUP INC.,"LANXESS (LIYANG) POLYOLS CO., LTD",SFL AVON V. 1808,1951,CN,10000.00,CALCIUM FORMATE,"9,820.00",547337.00
3-Apr,ALASKA MILK CORPORATION,ORNUA CO OPERATIVE LIMITED,HAYLING ISLAND 1803,2012,IE,75000.00,CASEIN ACID 30/60 MESH BAG,"575,833.03",30437320.00
16-Apr,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,HRD SINGAPORE PTE LTD,KYAUK PHYU STAR 002S,KKLUJPZA032811A,JP,12269.00,CEMEDINE 8070 PRO BLACK CHIC SILICON SEALANT,"84,356.53",4626969.00
6-Apr,AB HEINEKEN PHILIPPINES INC.,NOVOZYMES MALAYSIA SDN BHD,WAN HAI 101 N113,01PKG0123009,MY,480.00,CEREMIX PLUS MG - ENZYMES,"8,717.86",473692.00
6-Apr,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,ASIA IPSA S061,0258A26725,CN,1600.00,CHM 3173B (HOT MELT ADHESIVES),"5,445.34",288256.00
2-Apr,PUNTA LWA PROPERTIES CORPORATION,"E JU SAN UP CO., LTD",STARSHIP PEGASUS,HDMUICWB4752142,KR,7.00,CILANT,"5,088.92",288428.00
17-Apr,CRO MAGNON CORPORATION,ITW PP&F KOREA LTD,HYUNDAI GLORY V094S,SYECYAG560065,KR,192.00,CLEANING COMPOUND CORIUM 191 HI TEMP SEALANT,"6,426.64",356917.00
26-Apr,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER ADHESIVES MALAYSIA SDN,CMA CGM VERDI 249E,PKGSGL000450,MY,5402.00,CLEANMELT PHC 7256 (INDUSTRIAL ADHESIVES),"17,048.84",892157.00
10-Apr,BRENNTAG INGREDIENTS INC.,ROQUETTE ITALIA SPA,CHICAGO EXPRESS V 075E,M600255600,IT,38000.00,CLEARAM CH 20 20,"41,406.61",2237203.00
28-Apr,NUTRI-ASIA INC.,ROQUETTE ITALIA SPA,YM WARMTH V. 013E,M600255176,IT,57000.00,CLEARAM CH 2020 (MODIFIED STARCH),"48,450.00",2635882.00
10-Apr,NUTRI-ASIA INC.,ROQUETTE ITALIA SPA,CHICAGO EXPRESS V. 075E,M600255006,IT,38000.00,CLEARAM CH 2020 (MODIFIED STARCH),"32,905.59",1782652.00
18-Apr,NUTRI-ASIA INC.,ROQUETTE ITALIA SPA,COSCO EXCELLENCE 041E,OOLU4045241010,IT,38000.00,CLEARAM CH 2020 (MODIFIED STARCH),"32,905.31",1781482.00
16-Apr,INGREDION PHILIPPINES INC.,INGREDION INC,OOCL GENOA 022W,OOLU2600821560,US,18499.00,CLEARJEL COLFLO INSTANT PURE-FLO,"18,913.36",1031064.00
5-Apr,H.B FULLER (PHILIPPINES) INC.,TATE & LYLE INGREDIENTS AMERICAS LC,EVER SHINE V.0915-092W,EGLV430841363096,US,11340.00,CLEER-COTE 665,"25,494.25",1383430.00
16-Apr,KINTETSU LOGISTICS(PHILIPPINES)INC.,SHIRAISHI CALCIUM (SHANGHAI) INTERN,ISAO V. 1806S,SNL8SHPL0300002,CN,10800.00,COLOR PASTE,"34,830.38",1914568.00
27-Apr,SPURWAY INTL. MARKETING CORPORATION,SHANGHAI NATURE BUILDING,ISAO V.180GS,SITGSHMNT12354,CN,1500.00,COMPONENT ADHESIVE PART A SB18 305,"7,932.13",419715.00
13-Apr,WU KONG SINGAPORE PTE. LTD. PHIL.,HRD SINGAPORE PTE LTD,KYAUK PHYU STAR 002S,NYKSNG6JJ0825600,JP,13829.00,CORPORATION 200KGS/DRUM HARDENER DL-880 OSHI,"58,685.62",3218375.00
13-Apr,INTERPHIL LABORATORIES INC,INTERTHAI PHARMACEUTICAL MFG.,EM HYDRA,MNL18040004,TH,400.00,CROQUAT L PE,"29,387.68",1546485.00
12-Apr,GCP APPLIED TECHNOLOGIES (PHILS),HENKEL (THAILAND) LIMITED.,GUAYAQUIL BRIDGE 735E,ONEYBKKU01332900,TH,4170.00,DAREX OP649DE-40 & DAREX DRUM159V,"5,946.90",326911.00
5-Apr,GCP APPLIED TECHNOLOGIES (PHILS),HENKEL (THAILAND) LTD.,MOL HORIZON 1102E,MOLU13807545203,TH,16000.00,DAREX WBC 733 CON,"34,880.00",1834193.00
12-Apr,GCP APPLIED TECHNOLOGIES (PHILS),HENKEL (THAILAND) LIMITED.,GUAYAQUIL BRIDGE 735E,ONEYBKKU01332900,TH,8000.00,DAREX WBC 733CON,"17,440.00",911711.00
12-Apr,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,KYAUK PHYU STAR 002S,95681,JP,794.00,DRY SURF,"52,358.81",2862105.00
19-Apr,SPURWAY ENTERPRISES,GRP SDN BHD.,KMTC DUBAI V.1802E,20762,MY,6400.00,DUNLOP GP CONTACT ADHESIVE,"17,985.45",943515.00
3-Apr,FRANKE FOODSERVICE SYSTEM PHILS INC,FOAM SUPPLIES INC.,HYUNDAI TOKYO V.106W,STLSE00015239,US,3741.00,ECOMATE POLYURETHANE CHEMICAL,"17,228.03",951205.00
12-Apr,ASCO MARKETING CORPORATION,PARMOVO S.R.L.,YM WARMTH,PMF802357245,IT,10000.00,"EGG WHITE POWDER EWPHW3, EWPHW5","79,768.00",4295744.00
